algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Full Alpha-Beta,pos_779,opening,16,12451943,5000.24,2490388,0.02,b1c3,25,3.19,0
MTD(f),pos_779,opening,8,12034139,5001.64,2406346,0.12,b1d2,45,11.62,1
NegaScout,pos_779,opening,8,23543926,5000.62,4708785,0.01,b1d2,45,8.31,1
MCTS,pos_779,opening,20,6395183,5673.14,1127301,1003.48,b1c3,21,0.83,1
Classic MCTS,pos_779,opening,16,159331,5009.05,31808,1011.67,f1e2,5,1.04,3
Pure Alpha-Beta,pos_780,opening,7,22667322,5000.31,4533464,0.01,b1c3,-10,9.99,0
Full Alpha-Beta,pos_780,opening,17,12304477,5000.56,2460895,0.02,b1c3,1,3.47,5
MTD(f),pos_780,opening,8,13135913,5000.10,2627182,0.09,f2f4,20,14.66,1
NegaScout,pos_780,opening,7,23035991,5000.87,4607198,0.01,b1c3,-10,8.93,0
MCTS,pos_780,opening,20,6478096,5728.92,1130952,1000.43,f2f4,16,0.95,1
Classic MCTS,pos_780,opening,16,162875,5008.83,32522,1000.68,g2g4,6,1.05,3
Pure Alpha-Beta,pos_781,opening,7,21704856,5001.07,4340103,0.01,b1d2,-40,10.88,3
Full Alpha-Beta,pos_781,opening,18,12935615,5000.70,2587123,0.01,g1f3,-18,2.26,1
MTD(f),pos_781,opening,8,12230782,5000.90,2446156,0.01,g1f3,-15,23.78,1
NegaScout,pos_781,opening,7,21667912,5000.59,4333582,0.01,b1d2,-40,9.84,3
MCTS,pos_781,opening,20,8457193,5506.99,1535995,1004.49,g1f3,-25,0.91,0
Classic MCTS,pos_781,opening,16,156106,5008.48,31171,1038.04,f2f4,6,1.05,1
Pure Alpha-Beta,pos_782,opening,7,21524595,5000.10,4304919,0.01,b1c3,-25,10.54,0
Full Alpha-Beta,pos_782,opening,17,12828922,5000.25,2565784,0.01,b1c3,-19,2.83,0
MTD(f),pos_782,opening,8,10985547,5000.61,2197109,0.05,b1c3,5,18.47,0
NegaScout,pos_782,opening,7,16351343,5000.75,3270268,0.01,b1c3,-25,9.20,0
MCTS,pos_782,opening,20,7068661,5585.74,1265651,1000.79,b1d2,-8,0.89,1
Classic MCTS,pos_782,opening,16,153872,5010.12,30712,1018.42,f2f4,5,1.03,1
Pure Alpha-Beta,pos_783,opening,7,24436794,5000.13,4887358,0.01,c1b2,-20,9.34,3
Full Alpha-Beta,pos_783,opening,17,12775642,5000.98,2555128,0.02,g1f3,3,2.32,1
MTD(f),pos_783,opening,8,13156448,5001.11,2630763,0.03,g1f3,5,18.27,1
NegaScout,pos_783,opening,8,24961097,5000.23,4992219,0.01,b1d2,5,7.57,4
MCTS,pos_783,opening,20,7294026,5699.99,1279878,1001.94,g1f3,0,0.97,2
Classic MCTS,pos_783,opening,16,164066,5008.47,32760,1025.43,c1f4,5,1.05,1
Pure Alpha-Beta,pos_784,opening,7,21250171,5000.91,4250034,0.01,b1c3,5,10.30,0
Full Alpha-Beta,pos_784,opening,16,12288241,5000.15,2457648,0.01,c1b2,17,3.47,4
MTD(f),pos_784,opening,8,11563072,5001.27,2312151,0.09,b1d2,35,11.79,1
NegaScout,pos_784,opening,8,23158900,5000.11,4631780,0.01,b1d2,35,8.03,1
MCTS,pos_784,opening,20,6712807,5560.49,1207339,1001.31,g1f3,16,0.89,0
Classic MCTS,pos_784,opening,16,158998,5008.24,31748,1021.62,c1d2,5,1.04,2
Pure Alpha-Beta,pos_785,opening,7,21659744,5000.25,4331948,0.01,b1d2,-40,10.69,3
Full Alpha-Beta,pos_785,opening,17,12574841,5000.27,2514968,0.02,g1f3,-25,2.38,3
MTD(f),pos_785,opening,8,13197444,5000.99,2639488,0.01,g1f3,-15,35.13,1
NegaScout,pos_785,opening,8,23515229,5000.30,4703045,0.01,b1d2,-15,8.04,3
MCTS,pos_785,opening,20,8205997,5492.57,1494172,1003.95,g1f3,-24,0.95,0
Classic MCTS,pos_785,opening,16,163683,5008.79,32684,1014.69,g2g4,5,1.06,1
Pure Alpha-Beta,pos_786,opening,7,22130795,5001.07,4425273,0.01,b1c3,0,9.71,0
Full Alpha-Beta,pos_786,opening,17,10899594,5000.41,2179918,0.01,g1f3,5,4.24,1
MTD(f),pos_786,opening,8,11415601,5001.23,2282663,0.09,b1d2,30,13.07,1
NegaScout,pos_786,opening,8,24821872,5000.02,4964374,0.01,b1d2,30,7.70,1
MCTS,pos_786,opening,20,6653188,5555.12,1197693,1000.48,g1f3,14,0.98,0
Classic MCTS,pos_786,opening,16,160670,5008.48,32082,1009.63,f2f4,6,1.06,4
Pure Alpha-Beta,pos_787,opening,7,21598320,5000.63,4319664,0.01,c1b2,-20,10.07,1
Full Alpha-Beta,pos_787,opening,17,12321040,5001.45,2463715,0.01,b1c3,-8,3.20,4
MTD(f),pos_787,opening,8,13025353,5000.28,2605070,0.06,d1g4,10,15.65,2
NegaScout,pos_787,opening,7,22077560,5000.45,4415512,0.01,c1b2,-20,8.65,1
MCTS,pos_787,opening,20,6211683,5790.63,1072829,1002.62,g1f3,-3,0.82,0
Classic MCTS,pos_787,opening,16,164697,5007.82,32893,1015.34,f2f4,5,1.05,2
Pure Alpha-Beta,pos_788,opening,7,22020180,5000.26,4404036,0.01,c1b2,0,11.00,1
Full Alpha-Beta,pos_788,opening,17,13115540,5000.05,2623108,0.01,g1f3,7,3.64,1
MTD(f),pos_788,opening,8,12423217,5000.02,2484643,0.10,b1d2,30,16.99,1
NegaScout,pos_788,opening,7,22106174,5001.28,4420350,0.01,c1b2,0,8.86,1
MCTS,pos_788,opening,20,6613242,5668.54,1166768,1000.36,g1f3,14,0.91,0
Classic MCTS,pos_788,opening,16,163094,5130.78,31792,1012.22,b1d2,4,1.05,3
Pure Alpha-Beta,pos_789,opening,7,22257776,5000.94,4451555,0.01,b1c3,5,10.20,2
Full Alpha-Beta,pos_789,opening,18,12927528,5000.23,2585505,0.01,b1c3,18,3.05,4
MTD(f),pos_789,opening,8,11677779,5001.56,2335088,0.09,g1f3,35,13.18,2
NegaScout,pos_789,opening,8,24256682,5000.17,4851336,0.01,b1d2,35,7.84,3
MCTS,pos_789,opening,20,6986670,5612.38,1244951,1002.48,g1f3,20,1.02,0
Classic MCTS,pos_789,opening,16,164829,5019.90,32841,1039.72,f1e2,4,1.02,3
Pure Alpha-Beta,pos_790,opening,7,21876789,5000.22,4375357,0.01,g1f3,-16,12.81,0
Full Alpha-Beta,pos_790,opening,16,11976857,5000.57,2395371,0.05,f2f4,-10,2.65,1
MTD(f),pos_790,opening,8,12984409,5001.48,2596362,0.05,g1f3,-6,14.28,0
NegaScout,pos_790,opening,7,18055245,5000.46,3611049,0.01,g1f3,-16,12.07,0
MCTS,pos_790,opening,20,6839569,5560.00,1230138,1003.43,g1f3,-1,0.86,0
Classic MCTS,pos_790,opening,16,160795,5008.54,32107,1005.33,b2b4,2,1.04,3
Pure Alpha-Beta,pos_791,opening,7,20996190,5000.36,4199238,0.02,g1f3,-16,11.61,2
Full Alpha-Beta,pos_791,opening,17,12001551,5001.44,2399830,0.07,f2f4,3,2.17,1
MTD(f),pos_791,opening,8,13168775,5001.16,2633228,0.07,a3c4,-6,12.63,3
NegaScout,pos_791,opening,7,21766230,5000.38,4353246,0.02,g1f3,-16,10.03,2
MCTS,pos_791,opening,20,7528989,5486.09,1372400,1000.67,a3c4,-2,0.89,0
Classic MCTS,pos_791,opening,16,167619,5008.58,33470,1009.24,b2b3,2,1.04,1
Pure Alpha-Beta,pos_792,opening,8,23720135,5000.07,4744027,0.03,e4d5,30,8.01,4
Full Alpha-Beta,pos_792,opening,17,11968737,5000.59,2393747,0.10,e4d5,7,2.25,6
MTD(f),pos_792,opening,7,13754491,5000.89,2750898,0.22,e4d5,0,10.41,4
NegaScout,pos_792,opening,8,26005649,5000.30,5201129,0.04,e4d5,30,6.52,4
MCTS,pos_792,opening,20,6388255,5539.03,1153322,1000.71,g1f3,41,0.87,1
Classic MCTS,pos_792,opening,16,153665,5007.41,30690,1013.58,e4d5,4,1.04,2
Pure Alpha-Beta,pos_793,opening,7,23072888,5000.40,4614577,0.01,g1f3,-11,12.14,0
Full Alpha-Beta,pos_793,opening,16,12300481,5001.56,2459604,0.03,f2f4,3,2.42,3
MTD(f),pos_793,opening,8,12722293,5000.19,2544458,0.09,f2f4,0,11.01,1
NegaScout,pos_793,opening,7,23576659,5000.76,4715331,0.01,g1f3,-11,11.60,0
MCTS,pos_793,opening,20,6417425,5639.36,1138043,1000.31,g1f3,2,0.90,2
Classic MCTS,pos_793,opening,16,158449,5008.97,31639,1045.53,c2c3,3,1.04,3
Pure Alpha-Beta,pos_794,opening,7,21721162,5000.20,4344232,0.01,c1e3,0,10.51,3
Full Alpha-Beta,pos_794,opening,15,9928842,5001.34,1985371,0.05,f2f4,10,3.07,2
MTD(f),pos_794,opening,8,13094972,5000.87,2618994,0.10,g1f3,35,12.57,0
NegaScout,pos_794,opening,7,22351964,5001.04,4469498,0.01,c1e3,0,9.48,3
MCTS,pos_794,opening,20,6178065,5564.84,1110363,1000.77,a3c4,40,0.84,1
Classic MCTS,pos_794,opening,16,166479,5008.78,33242,1012.80,b2b4,3,1.04,3
Pure Alpha-Beta,pos_795,opening,7,21880920,5000.76,4376184,0.01,b1c3,45,9.54,0
Full Alpha-Beta,pos_795,opening,18,13635767,5001.48,2726608,0.02,f1e2,38,3.03,1
MTD(f),pos_795,opening,8,11649076,5001.41,2329349,0.18,b1c3,65,14.25,0
NegaScout,pos_795,opening,8,23941209,5000.13,4788241,0.01,b1c3,65,8.09,0
MCTS,pos_795,opening,20,5973005,5620.50,1062812,1001.74,f1e2,45,0.91,1
Classic MCTS,pos_795,opening,16,161214,5009.05,32184,1050.78,f3g5,4,1.04,2
Pure Alpha-Beta,pos_796,opening,7,20766818,5000.74,4153363,0.01,c1f4,40,11.26,0
Full Alpha-Beta,pos_796,opening,17,11583699,5000.34,2316739,0.08,c1f4,32,2.15,0
MTD(f),pos_796,opening,8,14282792,5001.17,2855987,0.14,c1f4,55,9.39,0
NegaScout,pos_796,opening,8,22143115,5000.91,4428623,0.01,c1f4,55,9.31,0
MCTS,pos_796,opening,20,7808781,5514.26,1416173,1001.24,c1f4,5,0.93,0
Classic MCTS,pos_796,opening,16,166316,5008.80,33210,1039.12,e1e2,3,1.03,4
Pure Alpha-Beta,pos_797,opening,8,19705963,5000.70,3941192,0.06,g1f3,70,6.82,2
Full Alpha-Beta,pos_797,opening,15,11653306,5001.15,2330195,0.23,e4d5,65,2.57,5
MTD(f),pos_797,opening,8,21336112,5001.43,4266369,0.66,g1f3,70,6.71,2
NegaScout,pos_797,opening,8,24039530,5000.50,4807906,0.06,g1f3,70,6.31,2
MCTS,pos_797,opening,20,6613609,5506.16,1201164,1000.46,f4e5,86,0.97,0
Classic MCTS,pos_797,opening,16,156830,5007.25,31322,1048.96,h2h3,8,1.01,2
Pure Alpha-Beta,pos_798,opening,8,22749313,5001.10,4548952,0.02,g1f3,50,8.36,5
Full Alpha-Beta,pos_798,opening,15,11767904,5001.54,2353110,0.13,f4e5,45,2.49,6
MTD(f),pos_798,opening,8,13566006,5000.35,2713201,0.13,g1f3,50,5.72,5
NegaScout,pos_798,opening,8,19128401,5001.21,3824915,0.03,g1f3,50,7.56,5
MCTS,pos_798,opening,20,7387587,5476.59,1349084,1001.90,f4e5,43,1.04,0
Classic MCTS,pos_798,opening,16,163740,5008.44,32695,1009.54,e1e2,6,1.05,2
Pure Alpha-Beta,pos_799,opening,8,22589620,5000.95,4517924,0.01,b1c3,52,8.57,4
Full Alpha-Beta,pos_799,opening,17,12218493,5001.24,2443209,0.07,g1f3,50,2.33,3
MTD(f),pos_799,opening,8,13758550,5000.03,2751710,0.16,g1f3,52,8.94,2
NegaScout,pos_799,opening,8,25423992,5000.13,5084798,0.02,b1c3,52,7.24,4
MCTS,pos_799,opening,20,6572133,5554.45,1183315,1003.37,b1c3,53,1.19,3
Classic MCTS,pos_799,opening,16,162728,5008.69,32493,1003.36,d1d2,6,1.06,3
Pure Alpha-Beta,pos_800,opening,8,24670342,5000.07,4934068,0.02,e4d5,60,7.07,5
Full Alpha-Beta,pos_800,opening,17,12066999,5000.56,2413399,0.04,e4d5,40,2.37,4
MTD(f),pos_800,opening,7,13287514,5000.26,2657502,0.28,g1f3,20,9.82,3
NegaScout,pos_800,opening,8,23691337,5000.77,4738267,0.03,e4d5,60,6.61,5
MCTS,pos_800,opening,20,6352712,5605.94,1133400,1001.85,b1c3,3,1.28,0
Classic MCTS,pos_800,opening,16,156630,5008.11,31275,1004.93,b1c3,7,1.05,1
Pure Alpha-Beta,pos_801,opening,7,22188111,5000.49,4437622,0.01,b1c3,20,9.67,0
Full Alpha-Beta,pos_801,opening,18,13381833,5002.27,2675296,0.02,g1f3,53,2.56,1
MTD(f),pos_801,opening,8,12345419,5000.83,2469083,0.07,b1c3,45,11.96,0
NegaScout,pos_801,opening,8,23470189,5000.30,4694037,0.01,b1c3,45,8.04,0
MCTS,pos_801,opening,20,6771469,5520.91,1226715,1003.34,g1f3,41,1.60,0
Classic MCTS,pos_801,opening,16,167246,5009.36,33389,1054.19,f2f4,8,1.03,4
Pure Alpha-Beta,pos_802,opening,7,21495915,5000.06,4299183,0.01,b1c3,-26,10.31,0
Full Alpha-Beta,pos_802,opening,17,12370130,5000.36,2474026,0.01,b1c3,0,2.32,0
MTD(f),pos_802,opening,8,12034102,5000.31,2406820,0.04,b1c3,10,15.90,0
NegaScout,pos_802,opening,8,22683815,5000.90,4536763,0.01,b1c3,10,8.42,0
MCTS,pos_802,opening,20,7205908,5500.08,1310165,1001.74,g1f3,0,1.62,0
Classic MCTS,pos_802,opening,16,157168,5009.11,31377,1055.09,h2h4,4,1.03,3
Pure Alpha-Beta,pos_803,opening,8,23031932,5000.75,4606386,0.03,e4d5,35,7.99,3
Full Alpha-Beta,pos_803,opening,16,11772077,5001.13,2353944,0.03,e4d5,15,2.53,3
MTD(f),pos_803,opening,8,14422064,5002.09,2883259,0.18,e4d5,6,11.03,4
NegaScout,pos_803,opening,8,23326842,5000.38,4665368,0.04,e4d5,35,6.64,3
MCTS,pos_803,opening,20,6771269,5559.49,1218073,1000.87,b1c3,3,1.53,2
Classic MCTS,pos_803,opening,16,150033,5012.30,29934,1011.30,f1h3,4,1.02,3
Pure Alpha-Beta,pos_804,opening,7,23089226,5000.46,4617845,0.01,b1c3,23,9.94,0
Full Alpha-Beta,pos_804,opening,17,12587167,5000.16,2517433,0.01,b1c3,30,3.66,2
MTD(f),pos_804,opening,8,12787788,5001.30,2557046,0.12,f2f4,60,12.61,1
NegaScout,pos_804,opening,8,23679117,5000.05,4735823,0.01,f2f4,60,8.15,1
MCTS,pos_804,opening,20,6459482,5717.12,1129872,1005.26,b1d2,39,1.66,1
Classic MCTS,pos_804,opening,16,159264,5008.62,31801,1000.57,c1f4,3,1.06,3
Pure Alpha-Beta,pos_805,opening,7,23183499,5000.33,4636699,0.03,f1e2,45,10.16,2
Full Alpha-Beta,pos_805,opening,18,13349006,5001.06,2669267,0.01,g1f3,38,2.73,2
MTD(f),pos_805,opening,8,11751476,5001.20,2349825,0.15,g1f3,65,12.24,0
NegaScout,pos_805,opening,7,23265411,5001.08,4652151,0.01,f1e2,45,9.32,2
MCTS,pos_805,opening,20,6081192,5621.36,1081870,1009.19,f2f4,51,1.59,1
Classic MCTS,pos_805,opening,16,156454,5011.21,31222,1008.37,h2h4,3,1.07,4
Pure Alpha-Beta,pos_806,opening,8,24903815,5001.03,4979767,0.01,b1d2,45,8.12,3
Full Alpha-Beta,pos_806,opening,18,12837095,5000.20,2567419,0.01,g1f3,32,2.57,0
MTD(f),pos_806,opening,8,14536770,5001.71,2906772,0.07,g1f3,45,14.83,0
NegaScout,pos_806,opening,8,24907879,5000.24,4981575,0.01,b1d2,45,7.09,3
MCTS,pos_806,opening,20,6142781,5620.84,1093021,1001.94,g1f3,24,1.57,0
Classic MCTS,pos_806,opening,16,167872,5008.86,33520,1009.76,h2h3,6,1.06,1
Pure Alpha-Beta,pos_807,opening,7,21954603,5000.35,4390920,0.02,c1e3,5,10.27,5
Full Alpha-Beta,pos_807,opening,18,10858857,5001.18,2171337,0.02,g1f3,20,3.73,2
MTD(f),pos_807,opening,8,14049328,5001.25,2809303,0.11,g1f3,45,19.11,2
NegaScout,pos_807,opening,8,23220362,5000.50,4644072,0.01,b1d2,45,9.06,6
MCTS,pos_807,opening,20,6814801,5595.63,1218016,1002.86,b1d2,34,1.46,1
Classic MCTS,pos_807,opening,16,156605,5008.86,31270,1018.60,g2g3,4,1.06,1
Pure Alpha-Beta,pos_808,opening,7,22204491,5000.87,4440898,0.01,f2f4,18,10.31,3
Full Alpha-Beta,pos_808,opening,17,12443757,5000.87,2488751,0.01,g1f3,35,2.97,3
MTD(f),pos_808,opening,8,14131263,5001.04,2825687,0.12,f2f4,59,14.76,2
NegaScout,pos_808,opening,7,22446124,5000.32,4489224,0.01,f2f4,18,9.09,3
MCTS,pos_808,opening,20,6285653,5662.76,1110147,1003.31,g1f3,29,1.29,2
Classic MCTS,pos_808,opening,16,163155,5010.60,32565,1008.15,g1f3,4,1.04,3
Pure Alpha-Beta,pos_809,opening,7,20549749,5000.28,4109949,0.01,f2f4,36,11.65,4
Full Alpha-Beta,pos_809,opening,16,12562598,5001.67,2512017,0.02,g1f3,60,4.62,2
MTD(f),pos_809,opening,8,13983818,5000.73,2796763,0.16,f2f4,75,19.29,3
NegaScout,pos_809,opening,7,21299270,5000.63,4259854,0.01,f2f4,36,9.65,4
MCTS,pos_809,opening,20,7297846,5600.87,1303186,1002.75,b1d2,60,1.43,1
Classic MCTS,pos_809,opening,16,162493,5013.03,32414,1009.38,c1h6,5,1.05,4
Pure Alpha-Beta,pos_810,opening,7,22540358,5000.38,4508071,0.01,f1e2,45,10.57,3
Full Alpha-Beta,pos_810,opening,16,13058179,5001.46,2611113,0.02,g1f3,30,3.67,0
MTD(f),pos_810,opening,8,11264035,5001.46,2252356,0.10,g1f3,75,10.40,0
NegaScout,pos_810,opening,8,22601856,5000.11,4520371,0.01,g1f3,75,8.51,4
MCTS,pos_810,opening,20,6695214,5606.84,1194294,1002.62,g1f3,73,1.38,0
Classic MCTS,pos_810,opening,16,171352,5012.34,34188,1049.29,d3d4,3,1.04,3
Pure Alpha-Beta,pos_811,opening,8,24346746,5000.29,4869349,0.01,f1e2,55,8.72,2
Full Alpha-Beta,pos_811,opening,17,12849340,5001.07,2569354,0.01,g1f3,27,2.36,2
MTD(f),pos_811,opening,8,11939891,5001.59,2387500,0.12,g1f3,55,10.34,2
NegaScout,pos_811,opening,8,26038362,5000.53,5207672,0.01,f1e2,55,7.92,2
MCTS,pos_811,opening,20,5989644,5659.77,1058427,1001.21,g1f3,39,1.37,1
Classic MCTS,pos_811,opening,16,177703,5008.87,35483,1046.70,f1e2,8,1.04,1
Pure Alpha-Beta,pos_812,opening,7,22151232,5000.59,4430246,0.01,d1g4,35,10.24,1
Full Alpha-Beta,pos_812,opening,17,12947611,5001.24,2589004,0.02,g1f3,18,2.95,4
MTD(f),pos_812,opening,8,11984940,5002.09,2396029,0.15,d1g4,60,13.56,1
NegaScout,pos_812,opening,7,22179890,5000.40,4435978,0.01,d1g4,35,9.42,1
MCTS,pos_812,opening,20,5732506,5726.66,1001136,1001.69,d1g4,70,1.32,1
Classic MCTS,pos_812,opening,16,173646,5010.21,34659,1003.60,d3d4,3,1.06,3
Pure Alpha-Beta,pos_813,opening,7,21680222,5000.46,4336044,0.01,f1e2,40,10.80,3
Full Alpha-Beta,pos_813,opening,17,10744031,5000.27,2148806,0.02,g1f3,38,3.10,0
MTD(f),pos_813,opening,8,11722839,5000.31,2344567,0.17,g1f3,80,12.30,0
NegaScout,pos_813,opening,8,21377160,5000.44,4275432,0.01,g1f3,80,8.65,4
MCTS,pos_813,opening,20,6611990,5768.43,1146322,1008.63,d2c4,76,1.23,1
Classic MCTS,pos_813,opening,16,172590,5010.35,34449,1039.95,f2f4,5,1.05,1
Pure Alpha-Beta,pos_814,opening,7,20602963,5000.92,4120592,0.01,f1e2,35,10.21,3
Full Alpha-Beta,pos_814,opening,18,13082793,5000.16,2616558,0.01,g1f3,24,3.29,0
MTD(f),pos_814,opening,8,11300917,5000.74,2260183,0.09,g1f3,47,11.50,0
NegaScout,pos_814,opening,7,21295171,5000.59,4259034,0.01,f1e2,35,8.79,3
MCTS,pos_814,opening,20,7179461,5683.61,1263322,1003.57,g1f3,49,1.44,0
Classic MCTS,pos_814,opening,16,166951,5012.13,33310,1018.76,h2h4,5,1.05,3
Pure Alpha-Beta,pos_815,opening,8,23654562,5000.32,4730912,0.02,e4d5,60,7.54,3
Full Alpha-Beta,pos_815,opening,17,12206315,5001.20,2440774,0.06,e4d5,15,2.18,3
MTD(f),pos_815,opening,7,12406879,5000.28,2481375,0.37,e4d5,25,8.27,3
NegaScout,pos_815,opening,8,24027264,5000.83,4805452,0.05,e4d5,60,5.95,3
MCTS,pos_815,opening,20,7681760,5555.85,1382855,1002.09,e4d5,0,1.23,0
Classic MCTS,pos_815,opening,16,153583,5009.93,30661,1015.63,e4d5,5,1.05,3
Pure Alpha-Beta,pos_816,opening,8,24625275,5000.24,4925055,0.01,b1d2,30,8.14,2
Full Alpha-Beta,pos_816,opening,18,12763343,5001.63,2552158,0.01,g1f3,28,2.24,1
MTD(f),pos_816,opening,8,12419122,5001.40,2483327,0.06,g1f3,30,13.33,2
NegaScout,pos_816,opening,8,25657458,5000.66,5131491,0.01,b1d2,30,7.30,2
MCTS,pos_816,opening,20,6943880,5801.29,1197014,1000.53,g1f3,18,1.26,0
Classic MCTS,pos_816,opening,16,171715,5011.85,34267,1054.11,f2f3,5,1.04,2
Pure Alpha-Beta,pos_817,opening,7,21225585,5000.48,4245117,0.01,b1d2,5,9.75,1
Full Alpha-Beta,pos_817,opening,17,12681362,5000.32,2536272,0.02,g1f3,20,2.57,6
MTD(f),pos_817,opening,8,12714074,5001.59,2542306,0.14,b1c3,30,12.85,2
NegaScout,pos_817,opening,8,22270126,5000.28,4454025,0.01,b1c3,30,7.89,2
MCTS,pos_817,opening,20,7240363,5596.59,1293846,1002.01,g1f3,8,1.33,0
Classic MCTS,pos_817,opening,16,157908,5013.30,31499,1014.33,f2f4,4,1.06,2
Pure Alpha-Beta,pos_818,opening,8,23015642,5000.87,4603128,0.03,e4d5,80,7.61,2
Full Alpha-Beta,pos_818,opening,18,12284121,5000.47,2456824,0.03,e4d5,40,2.30,4
MTD(f),pos_818,opening,7,12578917,5000.59,2515783,0.30,e4d5,55,10.44,2
NegaScout,pos_818,opening,8,24637530,5000.29,4927506,0.05,e4d5,80,6.17,2
MCTS,pos_818,opening,20,7778647,5603.59,1388300,1004.62,e4d5,27,1.07,0
Classic MCTS,pos_818,opening,16,145981,5011.60,29132,1017.83,d1d2,7,1.02,2
Pure Alpha-Beta,pos_819,opening,7,22421639,5000.78,4484327,0.01,b1c3,20,9.89,0
Full Alpha-Beta,pos_819,opening,17,13070486,5001.45,2613574,0.01,b1c3,33,2.78,0
MTD(f),pos_819,opening,8,11509818,5001.05,2301503,0.12,b1c3,65,13.13,0
NegaScout,pos_819,opening,7,23769171,5000.21,4753834,0.01,b1c3,20,8.58,0
MCTS,pos_819,opening,20,7016282,5610.15,1250674,1000.55,g1f3,21,1.16,0
Classic MCTS,pos_819,opening,16,151341,5010.09,30207,1007.51,d1c1,6,1.05,2
Pure Alpha-Beta,pos_820,opening,7,22679660,5000.10,4535932,0.01,d1g4,30,9.80,1
Full Alpha-Beta,pos_820,opening,17,12329254,5001.60,2465357,0.01,f2f4,35,3.19,3
MTD(f),pos_820,opening,8,13426742,5000.60,2685348,0.13,d1g4,60,14.74,1
NegaScout,pos_820,opening,7,23986308,5000.59,4797261,0.01,d1g4,30,8.71,1
MCTS,pos_820,opening,20,6575767,5720.10,1149609,1000.55,b1c3,38,1.21,1
Classic MCTS,pos_820,opening,16,159731,5010.66,31882,1001.26,h2h3,3,1.06,4
Pure Alpha-Beta,pos_821,opening,7,22388857,5000.83,4477771,0.02,b1c3,23,13.29,4
Full Alpha-Beta,pos_821,opening,16,12148873,5001.26,2429288,0.02,g1f3,26,2.83,6
MTD(f),pos_821,opening,8,12144736,5000.65,2428947,0.20,b1c3,45,7.08,4
NegaScout,pos_821,opening,7,22188162,5001.15,4436745,0.02,b1c3,23,10.74,4
MCTS,pos_821,opening,20,7651243,5536.20,1382088,1002.35,g1f3,40,1.02,0
Classic MCTS,pos_821,opening,16,158937,5010.10,31723,1005.49,f2f3,6,1.04,3
Pure Alpha-Beta,pos_822,opening,8,21987440,5000.18,4397488,0.01,b1d2,40,13.05,4
Full Alpha-Beta,pos_822,opening,17,13197503,5000.53,2639500,0.02,c1d2,28,2.66,5
MTD(f),pos_822,opening,9,12370046,5000.46,2474009,0.17,c1d2,25,4.78,5
NegaScout,pos_822,opening,8,23609409,5000.16,4721881,0.01,b1d2,40,13.54,4
MCTS,pos_822,opening,20,8200626,5692.11,1440728,1002.16,c1d2,27,1.16,0
Classic MCTS,pos_822,opening,16,190584,5007.14,38063,1047.28,c1d2,2,0.99,3
Pure Alpha-Beta,pos_823,opening,7,21291140,5000.63,4258228,0.01,c1e3,5,10.61,1
Full Alpha-Beta,pos_823,opening,16,12861640,5001.33,2571813,0.01,g1f3,26,2.32,1
MTD(f),pos_823,opening,8,11849783,5000.61,2369956,0.07,b1c3,30,11.82,0
NegaScout,pos_823,opening,7,22569045,5000.97,4513809,0.01,c1e3,5,10.05,1
MCTS,pos_823,opening,20,8758661,5517.81,1587576,1003.68,g1f3,20,1.11,0
Classic MCTS,pos_823,opening,16,156496,5010.96,31236,1003.88,c1g5,5,1.03,2
Pure Alpha-Beta,pos_824,opening,7,21217361,5000.04,4243472,0.01,f2f4,42,10.56,1
Full Alpha-Beta,pos_824,opening,16,11329643,5001.70,2265475,0.02,f2f4,59,4.44,1
MTD(f),pos_824,opening,8,14233712,5000.09,2846742,0.17,f2f4,65,18.17,1
NegaScout,pos_824,opening,7,21852258,5001.36,4369577,0.02,f2f4,42,9.27,1
MCTS,pos_824,opening,20,6444938,5593.29,1152322,1002.45,b1c3,54,1.10,1
Classic MCTS,pos_824,opening,16,162299,5009.05,32401,1053.20,c1h6,6,1.02,0
Pure Alpha-Beta,pos_825,opening,7,21741661,5001.07,4347462,0.01,f2f4,32,10.49,1
Full Alpha-Beta,pos_825,opening,16,11276427,5001.45,2254834,0.01,f2f4,45,4.39,1
MTD(f),pos_825,opening,8,14516279,5000.63,2903255,0.13,f2f4,55,13.62,1
NegaScout,pos_825,opening,7,22220909,5000.47,4444181,0.01,f2f4,32,9.09,1
MCTS,pos_825,opening,20,6544273,5747.14,1138728,1001.54,b1d2,39,1.18,3
Classic MCTS,pos_825,opening,16,158510,5013.23,31619,1010.61,a2a4,5,1.05,1
Pure Alpha-Beta,pos_826,opening,8,22274256,5000.55,4454851,0.03,e4d5,65,7.60,4
Full Alpha-Beta,pos_826,opening,17,12009659,5000.34,2401931,0.07,e4d5,17,2.31,3
MTD(f),pos_826,opening,7,13516897,5000.63,2703379,0.22,e4d5,30,10.15,4
NegaScout,pos_826,opening,8,24842310,5000.39,4968462,0.05,e4d5,65,6.01,4
MCTS,pos_826,opening,20,7849446,5524.00,1420971,1002.55,e4d5,14,1.08,0
Classic MCTS,pos_826,opening,16,149297,5010.07,29799,1004.61,c1e3,4,1.05,3
Pure Alpha-Beta,pos_827,opening,7,21729348,5000.72,4345869,0.01,b1d2,-17,9.85,1
Full Alpha-Beta,pos_827,opening,16,11682013,5000.28,2336402,0.03,f2f4,18,2.38,4
