algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Pure Alpha-Beta,pos_467,endgame,9,29057152,5000.18,5811430,0.02,d6c5,125,6.11,1
Full Alpha-Beta,pos_467,endgame,15,15200392,5000.71,3040078,0.07,d6c5,181,2.64,1
MTD(f),pos_467,endgame,9,22290511,5000.02,4458102,0.60,d6c5,125,15.34,1
NegaScout,pos_467,endgame,9,29786238,5000.44,5957247,0.02,d6c5,125,5.74,1
MCTS,pos_467,endgame,20,8132564,5751.58,1414113,1002.30,d6c5,158,1.11,1
Classic MCTS,pos_467,endgame,17,265815,5015.32,53003,1018.31,d6c5,3,1.05,3
Pure Alpha-Beta,pos_468,endgame,9,30797976,5000.27,6159595,0.04,b7e7,31,5.31,2
Full Alpha-Beta,pos_468,endgame,19,16453749,5001.04,3290091,0.07,b7e7,14,2.76,2
MTD(f),pos_468,endgame,11,23584897,5000.63,4716979,0.22,b7e7,28,5.81,2
NegaScout,pos_468,endgame,9,32268372,5000.07,6453674,0.04,b7e7,31,5.15,2
MCTS,pos_468,endgame,20,8810979,5761.45,1529418,1002.05,b7c7,20,1.08,1
Classic MCTS,pos_468,endgame,17,292284,5011.63,58328,1037.15,b7b5,2,1.05,4
Pure Alpha-Beta,pos_469,endgame,9,33374285,5000.17,6674857,0.01,b6d5,-196,5.35,2
Full Alpha-Beta,pos_469,endgame,22,18731180,5001.17,3745486,0.02,b6d5,-204,1.94,2
MTD(f),pos_469,endgame,11,16814151,5000.32,3362830,0.01,b6d5,-205,11.15,2
NegaScout,pos_469,endgame,10,34283588,5000.80,6856717,0.01,b6d5,-184,5.54,2
MCTS,pos_469,endgame,20,9455756,5783.74,1635095,1000.66,b6d5,-150,1.12,0
Classic MCTS,pos_469,endgame,17,298737,5013.13,59592,1008.62,c6d5,-2,1.03,1
Pure Alpha-Beta,pos_470,middlegame,11,37376108,5000.50,7475221,0.01,d7d5,-125,4.51,0
Full Alpha-Beta,pos_470,middlegame,19,18034785,5000.41,3606957,0.02,d7d5,-129,2.12,0
MTD(f),pos_470,middlegame,12,23466071,5000.22,4693214,0.02,d7d5,-122,5.79,0
NegaScout,pos_470,middlegame,11,37654646,5000.35,7530929,0.01,d7d5,-125,4.27,0
MCTS,pos_470,middlegame,20,9636950,5802.65,1660970,1002.51,d7d5,-97,1.17,0
Classic MCTS,pos_470,middlegame,17,342152,5015.35,68225,1024.68,d7d5,0,1.05,0
Pure Alpha-Beta,pos_471,endgame,9,35057737,5000.16,7011547,0.01,c5d6,136,6.76,0
Full Alpha-Beta,pos_471,endgame,21,18534480,5000.73,3706896,0.01,c5d6,76,2.70,0
MTD(f),pos_471,endgame,11,21860420,5000.34,4372084,0.67,c5d6,61,17.53,0
NegaScout,pos_471,endgame,10,36876346,5000.13,7375269,0.01,c5d6,115,5.86,0
MCTS,pos_471,endgame,20,10049301,5829.78,1724018,1000.92,c5d6,78,1.19,0
Classic MCTS,pos_471,endgame,17,402395,5014.00,80270,1009.64,c5d6,4,1.04,0
Pure Alpha-Beta,pos_472,endgame,10,35405960,5000.39,7081192,0.02,g2d5,-127,4.28,1
Full Alpha-Beta,pos_472,endgame,19,16568479,5000.64,3313695,0.02,g2d5,-169,2.39,1
MTD(f),pos_472,endgame,11,20987944,5000.48,4197588,1.07,g2d5,-132,5.36,1
NegaScout,pos_472,endgame,10,35692607,5000.11,7138521,0.02,g2d5,-127,4.43,1
MCTS,pos_472,endgame,20,10075120,5840.59,1725191,1001.64,b4d5,-143,1.13,0
Classic MCTS,pos_472,endgame,17,282963,5015.64,56423,1029.89,b4d5,-1,1.03,2
Pure Alpha-Beta,pos_473,endgame,8,28962847,5000.19,5792569,0.01,g4f3,7,7.55,0
Full Alpha-Beta,pos_473,endgame,18,15532126,5001.23,3105804,0.01,g4f3,-71,2.41,0
MTD(f),pos_473,endgame,10,18968596,5002.49,3792202,0.13,g4f3,13,10.28,0
NegaScout,pos_473,endgame,9,29982774,5000.17,5996554,0.01,g4f3,13,6.62,0
MCTS,pos_473,endgame,20,12907840,5727.80,2253857,1003.36,g4f3,57,1.17,0
Classic MCTS,pos_473,endgame,17,291364,5015.22,58098,1031.71,g4f3,7,1.04,2
Pure Alpha-Beta,pos_474,endgame,9,30539879,5000.39,6107975,0.02,d3c4,-69,6.48,2
Full Alpha-Beta,pos_474,endgame,19,16306295,5001.03,3260606,0.06,d3c4,-18,2.36,2
MTD(f),pos_474,endgame,11,21721173,5000.76,4344234,0.21,d3c4,-80,4.24,2
NegaScout,pos_474,endgame,9,33439813,5000.05,6687962,0.02,d3c4,-69,6.02,2
MCTS,pos_474,endgame,20,10773831,5891.96,1828862,1001.15,d3c4,-61,1.14,1
Classic MCTS,pos_474,endgame,17,298686,5014.90,59570,1019.66,h4d4,5,1.02,0
Pure Alpha-Beta,pos_475,endgame,8,28762218,5000.92,5752443,0.03,f7e7,135,6.20,0
Full Alpha-Beta,pos_475,endgame,16,15519831,5000.52,3103966,0.04,f7e7,135,2.34,0
MTD(f),pos_475,endgame,10,20340862,5000.70,4068172,0.47,f7e7,144,4.43,0
NegaScout,pos_475,endgame,8,28794977,5000.78,5758995,0.03,f7e7,135,6.07,0
MCTS,pos_475,endgame,20,8308190,5804.24,1431459,1000.09,f7e7,105,1.06,0
Classic MCTS,pos_475,endgame,17,309193,5019.00,61616,1001.94,f7f4,0,1.09,0
Pure Alpha-Beta,pos_476,endgame,9,38756427,5000.27,7751285,0.02,h7f6,-70,6.30,0
Full Alpha-Beta,pos_476,endgame,23,18694240,5000.07,3738848,0.03,h7f6,-110,2.23,0
MTD(f),pos_476,endgame,10,15323224,5001.31,3064031,0.21,h7f6,-45,8.20,0
NegaScout,pos_476,endgame,9,41529391,5000.49,8305878,0.03,h7f6,-70,5.79,0
MCTS,pos_476,endgame,20,12759791,5740.86,2222960,1000.13,h7f6,-74,1.09,0
Classic MCTS,pos_476,endgame,17,351302,5018.14,70008,1022.90,b6f2,0,1.05,1
Pure Alpha-Beta,pos_477,endgame,7,28401741,5000.29,5680348,0.05,d4a4,70,7.81,0
Full Alpha-Beta,pos_477,endgame,14,15868012,5000.53,3173602,0.11,d4a4,76,2.57,0
MTD(f),pos_477,endgame,9,23232627,5000.97,4646525,0.09,d4a4,75,6.01,0
NegaScout,pos_477,endgame,8,28987507,5000.48,5797501,0.05,d4a4,69,6.54,0
MCTS,pos_477,endgame,21,8391976,5847.36,1435261,1002.82,d4a4,76,1.16,0
Classic MCTS,pos_477,endgame,17,283282,5016.56,56475,1005.96,c5a4,3,1.06,0
Pure Alpha-Beta,pos_478,endgame,8,31273091,5000.60,6254618,0.03,g4g5,203,7.86,0
Full Alpha-Beta,pos_478,endgame,17,16064614,5000.26,3212922,0.07,g4g5,176,2.89,0
MTD(f),pos_478,endgame,8,20639811,5000.67,4127962,0.81,g4g5,203,9.04,0
NegaScout,pos_478,endgame,8,32059465,5000.35,6411893,0.04,g4g5,203,7.07,0
MCTS,pos_478,endgame,21,9386299,5861.61,1601484,1003.65,g4g5,132,0.98,0
Classic MCTS,pos_478,endgame,17,302294,5014.95,60289,1007.78,h4h5,3,1.05,2
Pure Alpha-Beta,pos_479,endgame,8,32538740,5000.41,6507748,0.02,b3c3,61,7.33,0
Full Alpha-Beta,pos_479,endgame,19,15446176,5000.40,3089235,0.07,b3c3,82,2.81,0
MTD(f),pos_479,endgame,10,16748625,5001.16,3349055,0.18,b3c3,58,4.52,0
NegaScout,pos_479,endgame,9,33050747,5000.70,6610149,0.01,b3c3,58,5.67,0
MCTS,pos_479,endgame,20,10549962,5765.58,1830002,1003.29,b3c3,59,1.03,0
Classic MCTS,pos_479,endgame,17,266703,5013.14,53202,1028.31,f3c6,1,1.05,3
Pure Alpha-Beta,pos_480,endgame,1,1,0.00,0,0.00,g8h7,-111,0.00,0
Full Alpha-Beta,pos_480,endgame,1,5,0.01,0,0.01,g8h7,-111,0.00,0
MTD(f),pos_480,endgame,1,1,0.00,0,0.00,g8h7,-111,0.00,0
NegaScout,pos_480,endgame,1,1,0.00,0,0.00,g8h7,-111,0.00,0
MCTS,pos_480,endgame,1,0,0.00,0,0.00,g8h7,-111,0.00,0
Classic MCTS,pos_480,endgame,1,0,0.00,0,0.00,g8h7,0,0.00,0
Pure Alpha-Beta,pos_481,endgame,8,34889797,5000.24,6977959,0.03,f8g7,-81,7.44,1
Full Alpha-Beta,pos_481,endgame,17,15253630,5000.37,3050726,0.09,f8g7,-121,2.23,1
MTD(f),pos_481,endgame,9,20619391,5000.06,4123878,0.22,f8g7,-64,3.87,1
NegaScout,pos_481,endgame,8,35827790,5000.19,7165558,0.05,f8g7,-81,6.94,1
MCTS,pos_481,endgame,21,9428595,5868.62,1606781,1002.20,f8g7,-54,1.14,0
Classic MCTS,pos_481,endgame,17,308714,5016.58,61545,1006.32,b4b3,26,1.07,0
Pure Alpha-Beta,pos_482,endgame,8,35098705,5000.49,7019741,0.02,h5f4,-116,6.83,1
Full Alpha-Beta,pos_482,endgame,15,16457835,5000.14,3291567,0.06,h5f4,-121,2.67,1
MTD(f),pos_482,endgame,10,23302200,5000.52,4660440,0.43,h5f4,-119,5.26,1
NegaScout,pos_482,endgame,8,35651658,5000.03,7130331,0.02,h5f4,-116,5.97,1
MCTS,pos_482,endgame,20,9278619,5747.25,1614515,1000.13,h5f4,-80,1.04,0
Classic MCTS,pos_482,endgame,17,335689,5016.02,66923,1019.15,d4d3,0,1.06,1
Pure Alpha-Beta,pos_483,endgame,9,37797935,5000.10,7559587,0.01,f5h4,-92,6.85,0
Full Alpha-Beta,pos_483,endgame,18,17248365,5000.46,3449673,0.01,f5h4,-103,3.58,0
MTD(f),pos_483,endgame,10,19140707,5000.46,3828141,0.01,f5h4,-80,23.93,0
NegaScout,pos_483,endgame,9,37273669,5000.09,7454733,0.01,f5h4,-92,6.56,0
MCTS,pos_483,endgame,20,10015462,5808.32,1724425,1001.74,f5h4,-92,1.16,0
Classic MCTS,pos_483,endgame,17,300219,5015.68,59864,1014.83,f5h4,0,1.03,0
Pure Alpha-Beta,pos_484,endgame,9,33660990,5000.18,6732198,0.01,e3f4,-137,6.19,0
Full Alpha-Beta,pos_484,endgame,19,18841745,5000.43,3768349,0.01,e3f4,-144,2.67,0
MTD(f),pos_484,endgame,10,17805432,5000.28,3561086,0.01,e3f4,-130,12.85,0
NegaScout,pos_484,endgame,9,33218628,5000.54,6643725,0.01,e3f4,-137,5.81,0
MCTS,pos_484,endgame,21,9285425,5793.35,1602869,1002.47,e3f4,-115,1.17,0
Classic MCTS,pos_484,endgame,17,292676,5069.60,57738,1016.66,e3f4,-1,1.06,0
Pure Alpha-Beta,pos_485,endgame,10,33574993,5000.10,6714998,0.01,d5a8,44,4.99,0
Full Alpha-Beta,pos_485,endgame,22,17887352,5000.86,3577470,0.01,d5a8,67,2.25,0
MTD(f),pos_485,endgame,12,19370055,5000.77,3874011,0.01,d5a8,52,7.06,0
NegaScout,pos_485,endgame,10,34189385,5000.03,6837877,0.01,d5a8,44,4.80,0
MCTS,pos_485,endgame,21,10249555,5798.60,1767774,1002.72,d5a8,64,1.30,0
Classic MCTS,pos_485,endgame,17,287530,5012.95,57368,1025.42,b4d3,3,1.05,1
Pure Alpha-Beta,pos_486,middlegame,8,30240821,5000.39,6048164,0.01,h7g8,-205,10.27,0
Full Alpha-Beta,pos_486,middlegame,15,15605898,5000.17,3121179,0.06,h7g8,-211,2.64,2
MTD(f),pos_486,middlegame,12,21561433,5000.53,4312286,0.01,h7h6,-216,7.74,1
NegaScout,pos_486,middlegame,8,31412273,5000.19,6282454,0.01,h7g8,-205,10.18,0
MCTS,pos_486,middlegame,21,8071525,5712.95,1413082,1000.46,h7h8,-129,1.15,1
Classic MCTS,pos_486,middlegame,17,501186,5020.34,99837,1023.83,h7g8,0,1.06,0
Pure Alpha-Beta,pos_487,middlegame,8,39239791,5000.15,7847958,0.01,h2g3,-156,9.42,0
Full Alpha-Beta,pos_487,middlegame,16,18047081,5000.07,3609416,0.02,h2g3,-174,2.61,0
MTD(f),pos_487,middlegame,12,25616459,5000.06,5123291,0.01,h2g3,-172,7.69,0
NegaScout,pos_487,middlegame,8,39391295,5000.30,7878259,0.01,h2g3,-156,8.27,0
MCTS,pos_487,middlegame,21,8447379,5907.87,1430062,1000.23,h2g3,-130,1.09,0
Classic MCTS,pos_487,middlegame,17,454046,5016.04,90519,1027.06,h2g3,-2,1.03,0
Pure Alpha-Beta,pos_488,endgame,9,34386021,5000.66,6877204,0.01,d3e4,-120,7.97,7
Full Alpha-Beta,pos_488,endgame,20,19058838,5000.97,3811767,0.01,g2f1,-133,2.69,8
MTD(f),pos_488,endgame,12,22433887,5000.51,4486777,0.01,g2f1,-124,5.14,6
NegaScout,pos_488,endgame,9,35512435,5000.22,7102487,0.01,d3e4,-120,8.53,7
MCTS,pos_488,endgame,21,9371184,5768.98,1624685,1001.72,g2f1,-104,0.82,1
Classic MCTS,pos_488,endgame,17,344645,5014.46,68736,1025.80,g2g1,-1,1.02,1
Pure Alpha-Beta,pos_489,endgame,9,25661546,5000.07,5132309,0.01,c3d5,3,5.44,0
Full Alpha-Beta,pos_489,endgame,19,17035390,5000.04,3407078,0.01,c3d5,17,2.25,0
MTD(f),pos_489,endgame,11,18141323,5000.69,3628264,0.01,c3d5,14,7.89,0
NegaScout,pos_489,endgame,9,25763905,5000.59,5152781,0.01,c3d5,3,5.38,0
MCTS,pos_489,endgame,21,10170557,5653.32,1799143,1001.01,c3d5,5,0.89,0
Classic MCTS,pos_489,endgame,17,276917,5012.35,55250,1029.99,c3d5,2,1.04,0
Pure Alpha-Beta,pos_490,endgame,8,29282416,5000.29,5856483,0.03,b6c5,-21,6.81,2
Full Alpha-Beta,pos_490,endgame,18,16232573,5000.21,3246514,0.05,b6c5,-12,2.44,0
MTD(f),pos_490,endgame,10,21037131,5000.90,4207426,0.06,b6c5,-17,4.90,2
NegaScout,pos_490,endgame,9,29671545,5000.43,5934309,0.03,b6c5,-25,5.77,2
MCTS,pos_490,endgame,21,9060707,5640.47,1606508,1000.02,b6c5,-18,0.87,0
Classic MCTS,pos_490,endgame,17,290692,5012.44,57999,1011.72,d7c7,0,1.05,2
Pure Alpha-Beta,pos_491,endgame,9,35963019,5000.52,7192603,0.03,c2c4,-69,6.55,3
Full Alpha-Beta,pos_491,endgame,17,17711264,5000.43,3542252,0.06,c2c4,-65,3.74,3
MTD(f),pos_491,endgame,9,21303398,5000.82,4260679,0.51,c2c4,-69,17.07,3
NegaScout,pos_491,endgame,9,34340963,5000.27,6868192,0.03,c2c4,-69,5.84,3
MCTS,pos_491,endgame,21,7566813,5691.36,1329610,1002.35,c2e2,-63,0.85,0
Classic MCTS,pos_491,endgame,17,265999,5013.77,53061,1018.33,h2h3,2,1.06,3
Pure Alpha-Beta,pos_492,middlegame,7,30011503,5000.69,6002300,0.02,a5a4,-119,10.69,5
Full Alpha-Beta,pos_492,middlegame,13,14708885,5000.73,2941777,0.11,a5a4,-155,3.07,2
MTD(f),pos_492,middlegame,9,21532773,5000.09,4306554,0.72,a5a4,-158,3.90,5
NegaScout,pos_492,middlegame,7,30535730,5000.77,6107146,0.02,a5a4,-119,9.77,5
MCTS,pos_492,middlegame,21,9085077,5720.66,1588300,1002.03,c5b4,-131,0.89,0
Classic MCTS,pos_492,middlegame,17,386923,5014.23,77168,1007.43,c5b5,2,1.04,0
Pure Alpha-Beta,pos_493,endgame,10,33316954,5000.01,6663390,0.01,c7a6,-190,5.08,1
Full Alpha-Beta,pos_493,endgame,21,13484191,5000.36,2696838,0.03,c7a6,-190,2.13,1
MTD(f),pos_493,endgame,11,18776145,5000.44,3755229,0.15,c7a6,-200,4.18,1
NegaScout,pos_493,endgame,10,37081220,5000.37,7416244,0.01,c7a6,-190,5.12,1
MCTS,pos_493,endgame,21,8725426,5720.15,1525424,1001.36,c7a6,-183,0.90,0
Classic MCTS,pos_493,endgame,17,281327,5010.82,56153,1018.21,c7a6,-6,1.00,1
Pure Alpha-Beta,pos_494,endgame,9,28241978,5000.85,5648395,0.04,g8f8,25,5.60,2
Full Alpha-Beta,pos_494,endgame,19,16396384,5001.18,3278621,0.06,g6g5,-9,2.54,4
MTD(f),pos_494,endgame,10,18063420,5000.85,3612684,0.10,g8f8,32,6.35,2
NegaScout,pos_494,endgame,9,29732921,5000.43,5946584,0.03,g8f8,25,5.61,2
MCTS,pos_494,endgame,20,12342727,5575.58,2213942,1002.85,g6g5,18,0.82,0
Classic MCTS,pos_494,endgame,17,277108,5012.25,55288,1002.01,f7d5,8,1.03,1
Pure Alpha-Beta,pos_495,endgame,9,30167192,5000.12,6033438,0.01,e1e7,198,6.62,0
Full Alpha-Beta,pos_495,endgame,19,15708340,5000.86,3141668,0.02,e1e7,231,2.38,0
MTD(f),pos_495,endgame,10,18255929,5000.13,3651185,0.19,e1e7,220,5.56,0
NegaScout,pos_495,endgame,9,31490201,5000.33,6298040,0.01,e1e7,198,6.07,0
MCTS,pos_495,endgame,21,9348233,5945.37,1572452,1000.23,e1e7,133,0.93,0
Classic MCTS,pos_495,endgame,17,273822,5012.79,54633,1006.47,e1e7,19,1.05,0
Pure Alpha-Beta,pos_496,endgame,8,29138994,5000.40,5827798,0.07,d2d4,149,5.84,3
Full Alpha-Beta,pos_496,endgame,17,15757410,5000.24,3151482,0.08,d2d4,153,2.34,2
MTD(f),pos_496,endgame,10,25784398,5000.44,5156879,0.06,d2d4,139,13.13,3
NegaScout,pos_496,endgame,8,31301690,5000.68,6260338,0.07,d2d4,149,5.34,3
MCTS,pos_496,endgame,20,10574302,5523.51,1914593,1002.14,d2d4,103,0.90,0
Classic MCTS,pos_496,endgame,17,307859,5009.06,61461,1015.78,f6f5,5,1.01,0
Pure Alpha-Beta,pos_497,endgame,9,36728932,5000.56,7345786,0.01,e3d2,100,6.67,0
Full Alpha-Beta,pos_497,endgame,18,18710666,5001.21,3741384,0.02,e3d2,114,2.40,0
MTD(f),pos_497,endgame,11,22679627,5000.88,4535925,0.20,e3d2,110,3.46,0
NegaScout,pos_497,endgame,9,37875810,5000.26,7575162,0.01,e3d2,100,6.17,0
MCTS,pos_497,endgame,21,8323784,5694.20,1461851,1002.19,e3d2,85,1.21,0
Classic MCTS,pos_497,endgame,17,295492,5013.53,58945,1013.91,h2h4,1,1.05,3
Pure Alpha-Beta,pos_498,endgame,8,31391816,5000.05,6278363,0.02,b3c2,-101,8.82,0
Full Alpha-Beta,pos_498,endgame,18,16502898,5001.20,3299919,0.04,b3c2,-142,3.05,0
MTD(f),pos_498,endgame,11,24838242,5000.15,4967648,0.12,b3c2,-124,5.14,0
NegaScout,pos_498,endgame,8,30879831,5000.35,6175966,0.02,b3c2,-101,7.30,0
MCTS,pos_498,endgame,20,12115194,5521.71,2194383,1000.00,b3c2,-20,1.19,0
Classic MCTS,pos_498,endgame,17,319243,5012.82,63695,1006.25,b3c2,-1,1.05,0
Pure Alpha-Beta,pos_499,endgame,9,32268379,5000.14,6453675,0.01,e8e4,-201,5.95,1
Full Alpha-Beta,pos_499,endgame,16,15683674,5000.27,3136734,0.01,e8e4,-238,2.89,1
MTD(f),pos_499,endgame,10,20930665,5001.37,4185295,0.01,e8e4,-208,18.19,1
NegaScout,pos_499,endgame,9,32759859,5000.50,6551971,0.01,e8e4,-201,5.58,1
MCTS,pos_499,endgame,20,9935993,5564.76,1785764,1002.09,d5e4,-149,1.29,0
Classic MCTS,pos_499,endgame,17,292163,5014.64,58269,1014.23,g7d4,0,1.04,2
Pure Alpha-Beta,pos_500,endgame,9,33157199,5000.17,6631439,0.01,a8h8,-168,6.90,0
Full Alpha-Beta,pos_500,endgame,18,18182232,5000.51,3636446,0.01,a8h8,-160,2.61,0
MTD(f),pos_500,endgame,12,23113802,5000.42,4622760,0.41,a8h8,-161,2.81,0
NegaScout,pos_500,endgame,9,34205849,5000.49,6841169,0.01,a8h8,-168,6.69,0
MCTS,pos_500,endgame,21,8610332,5800.03,1484540,1002.22,a8h8,-152,1.59,0
Classic MCTS,pos_500,endgame,17,334318,5013.72,66690,1005.21,a8h8,-6,1.06,0
Pure Alpha-Beta,pos_501,endgame,7,23609384,5000.01,4721876,0.11,c2c3,90,7.92,3
Full Alpha-Beta,pos_501,endgame,15,15298662,5000.32,3059732,0.67,d5d2,45,3.56,6
MTD(f),pos_501,endgame,8,16781353,5000.57,3356270,0.95,d5d2,89,18.54,3
NegaScout,pos_501,endgame,8,22003774,5000.33,4400754,0.03,d5d2,89,7.24,4
MCTS,pos_501,endgame,20,4872705,27934.16,174436,1000.68,d1f1,138,0.74,1
Classic MCTS,pos_501,endgame,17,261944,5029.82,52086,1013.19,h2h4,3,1.04,4
Pure Alpha-Beta,pos_502,endgame,9,35836027,5000.37,7167205,0.03,c3c4,-188,5.82,0
Full Alpha-Beta,pos_502,endgame,19,16724208,5000.55,3344841,0.05,c3c4,-200,2.10,0
MTD(f),pos_502,endgame,11,19963984,5000.10,3992796,0.84,c3c4,-198,3.01,0
NegaScout,pos_502,endgame,9,33034329,5000.62,6606865,0.03,c3c4,-188,5.06,0
MCTS,pos_502,endgame,20,6283887,5482.47,1146276,1003.63,c3c4,-135,1.16,0
Classic MCTS,pos_502,endgame,17,345429,6536.64,52850,1027.48,g2g6,-1,1.09,4
Pure Alpha-Beta,pos_503,endgame,9,33103922,5000.23,6620784,0.04,e7f6,96,5.81,2
Full Alpha-Beta,pos_503,endgame,18,15835222,5001.34,3166411,1.24,e7f6,67,2.28,3
MTD(f),pos_503,endgame,10,21561483,5000.08,4312296,0.11,e7f6,92,6.85,2
NegaScout,pos_503,endgame,9,31993988,5000.08,6398797,0.06,e7f6,96,5.17,2
MCTS,pos_503,endgame,20,9879808,7939.01,1244465,1002.38,e7f6,15,1.20,0
Classic MCTS,pos_503,endgame,17,267310,5014.31,53312,1008.19,g6g5,3,1.04,2
Pure Alpha-Beta,pos_504,endgame,8,33677381,5000.52,6735476,0.01,b3c4,-181,7.86,0
Full Alpha-Beta,pos_504,endgame,19,18526351,5000.53,3705270,0.02,g5e4,-196,2.25,3
MTD(f),pos_504,endgame,10,24084513,5000.73,4816902,0.22,b3c4,-184,4.91,0
NegaScout,pos_504,endgame,8,31465523,5000.44,6293104,0.01,b3c4,-181,7.41,0
MCTS,pos_504,endgame,21,8874301,5846.75,1518012,1000.22,g5e4,-172,1.12,1
Classic MCTS,pos_504,endgame,17,323434,5016.59,64480,1005.95,h4h3,-1,1.02,3
Pure Alpha-Beta,pos_505,endgame,8,32690237,5000.06,6538047,0.01,f2e1,-48,10.40,4
Full Alpha-Beta,pos_505,endgame,16,15302774,5000.51,3060554,0.04,f2e2,-63,3.40,6
MTD(f),pos_505,endgame,11,23547975,5000.40,4709595,0.37,f2e2,-47,3.72,3
NegaScout,pos_505,endgame,8,32424021,5000.18,6484804,0.01,f2e1,-48,9.76,4
MCTS,pos_505,endgame,21,7576271,5764.39,1314412,1000.63,f2e2,1,0.96,0
Classic MCTS,pos_505,endgame,17,283763,5011.46,56628,1025.05,f2f3,0,1.01,1
Pure Alpha-Beta,pos_506,middlegame,9,30363724,5000.48,6072744,0.01,f4d4,62,6.21,0
Full Alpha-Beta,pos_506,middlegame,18,16715862,5000.03,3343172,0.02,f4d4,74,3.28,0
MTD(f),pos_506,middlegame,11,22126680,5000.53,4425336,0.04,f4d4,79,6.50,0
NegaScout,pos_506,middlegame,9,31006794,5000.49,6201358,0.01,f4d4,62,5.86,0
MCTS,pos_506,middlegame,21,12196978,5737.93,2126020,1003.04,f4d4,32,1.07,0
Classic MCTS,pos_506,middlegame,17,328687,5015.32,65540,1031.99,f4d4,1,1.07,0
Pure Alpha-Beta,pos_507,endgame,10,32538762,5000.20,6507752,0.01,e5d6,3,5.05,2
Full Alpha-Beta,pos_507,endgame,18,15450310,5001.08,3089444,0.01,c1c3,-31,2.34,1
MTD(f),pos_507,endgame,10,17879175,5000.22,3575835,0.05,c1c3,3,5.47,1
NegaScout,pos_507,endgame,10,33349709,5000.28,6669941,0.01,e5d6,3,5.13,2
MCTS,pos_507,endgame,20,10099461,6146.36,1643257,1005.65,e5d6,20,1.12,0
Classic MCTS,pos_507,endgame,17,265087,5076.77,52223,1024.29,c1c3,4,1.08,1
Pure Alpha-Beta,pos_508,endgame,9,29245515,5000.16,5849103,0.02,g8f7,-55,5.61,3
Full Alpha-Beta,pos_508,endgame,21,17018984,5000.46,3403796,0.15,g8f7,-67,1.86,0
MTD(f),pos_508,endgame,11,18550899,5000.15,3710179,0.21,g8f7,-59,3.58,0
NegaScout,pos_508,endgame,9,31293538,5000.13,6258707,0.04,g8f7,-55,5.38,3
MCTS,pos_508,endgame,20,8044327,6309.37,1275055,1005.81,g8g7,-29,1.35,1
Classic MCTS,pos_508,endgame,17,265373,5029.54,52768,1010.91,e6g4,-4,1.05,2
Pure Alpha-Beta,pos_509,endgame,9,30670921,5000.36,6134184,0.01,g7f8,-3,5.69,2
Full Alpha-Beta,pos_509,endgame,17,16654459,5000.74,3330891,0.02,e6f8,-45,2.31,3
MTD(f),pos_509,endgame,10,16281734,5000.23,3256346,0.06,g7f8,1,5.87,0
NegaScout,pos_509,endgame,9,30810232,5000.80,6162046,0.02,g7f8,-3,5.87,2
MCTS,pos_509,endgame,20,6983975,5833.68,1197321,1002.11,g7f8,-12,1.47,0
Classic MCTS,pos_509,endgame,17,267628,5188.11,51585,1022.45,d5e4,-1,1.07,3
Pure Alpha-Beta,pos_510,endgame,10,35766357,5000.04,7153271,0.01,b6e6,-102,5.79,0
Full Alpha-Beta,pos_510,endgame,18,13832308,5000.18,2766461,0.02,b6e6,-113,2.55,0
MTD(f),pos_510,endgame,10,20349028,5000.84,4069805,0.01,b6e6,-102,7.90,0
NegaScout,pos_510,endgame,10,36458587,5000.66,7291717,0.01,b6e6,-102,5.50,0
MCTS,pos_510,endgame,20,6396079,5716.40,1118978,1006.80,b6e6,-135,1.41,0
Classic MCTS,pos_510,endgame,17,301738,5077.03,59432,1007.45,b6e6,-2,1.05,1
Pure Alpha-Beta,pos_511,endgame,9,32952424,5000.17,6590484,0.01,f7f1,-71,6.24,0
Full Alpha-Beta,pos_511,endgame,18,15597658,5000.59,3119531,0.04,f7f1,-37,2.24,0
MTD(f),pos_511,endgame,9,22614082,5000.47,4522816,0.26,f7f1,-71,7.78,0
NegaScout,pos_511,endgame,9,33296536,5000.09,6659307,0.01,f7f1,-71,5.91,0
MCTS,pos_511,endgame,20,6866836,5673.80,1210441,1006.66,f7f1,-62,1.23,0
Classic MCTS,pos_511,endgame,17,293192,5129.98,57163,1016.87,f7f1,0,1.09,1
Pure Alpha-Beta,pos_512,endgame,8,30875688,5000.66,6175137,0.03,g6f5,-42,7.16,4
Full Alpha-Beta,pos_512,endgame,17,16855171,5000.27,3371034,0.04,g6f5,-11,2.45,0
MTD(f),pos_512,endgame,10,20848701,5000.21,4169740,0.32,g6f5,-40,4.61,2
NegaScout,pos_512,endgame,8,31379521,5000.24,6275904,0.03,g6f5,-42,7.21,4
MCTS,pos_512,endgame,20,6122306,5838.96,1048699,1013.96,g6f5,-56,1.20,0
Classic MCTS,pos_512,endgame,17,285936,5092.78,56153,1010.23,c4a3,3,1.06,3
Pure Alpha-Beta,pos_513,endgame,10,39370851,5000.26,7874170,0.01,c8c7,-148,5.17,0
Full Alpha-Beta,pos_513,endgame,19,18952328,5000.32,3790465,0.01,c8c7,-140,2.47,0
MTD(f),pos_513,endgame,11,25509948,5000.52,5101989,0.39,c8c7,-160,6.90,0
NegaScout,pos_513,endgame,11,40124533,5000.65,8024906,0.01,c8c7,-153,4.85,0
MCTS,pos_513,endgame,20,6172965,5869.43,1051791,1007.45,c8c7,-128,1.24,0
