algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
MTD(f),pos_437,opening,8,20762765,5000.10,4152553,0.90,f3d4,-15,7.28,1
NegaScout,pos_437,opening,8,25571369,5000.20,5114273,0.49,f3d4,-15,4.55,1
MCTS,pos_437,opening,20,7368052,5645.71,1305235,1002.84,b5c4,-36,1.00,0
Classic MCTS,pos_437,opening,16,162434,5009.61,32428,1031.56,g5f4,4,1.02,2
Pure Alpha-Beta,pos_438,opening,6,16543892,5000.15,3308778,0.15,b1c3,25,16.99,3
Full Alpha-Beta,pos_438,opening,15,12419252,5000.77,2483850,0.98,g3f5,9,3.94,3
MTD(f),pos_438,opening,7,27807773,5001.67,5560442,0.15,g3f5,31,75.90,2
NegaScout,pos_438,opening,6,16068706,5001.20,3213098,0.09,b1c3,25,14.62,3
MCTS,pos_438,opening,20,6267040,23086.25,271464,1004.99,g3f5,51,0.84,0
Classic MCTS,pos_438,opening,16,164560,5052.71,32573,1043.23,g5f6,6,0.98,1
Pure Alpha-Beta,pos_439,opening,7,19951817,5001.12,3989565,0.03,e1g1,73,23.81,0
Full Alpha-Beta,pos_439,opening,18,13607186,5001.13,2720893,0.05,c2c3,74,2.75,1
MTD(f),pos_439,opening,8,16359513,5001.62,3271248,0.42,c2c3,77,7.40,1
NegaScout,pos_439,opening,7,20074600,5000.43,4014920,0.04,e1g1,73,10.04,0
MCTS,pos_439,opening,20,4288697,16415.92,261266,1003.96,c1g5,78,1.48,1
Classic MCTS,pos_439,opening,16,162300,5025.01,32298,1015.75,e1d1,5,1.02,3
Pure Alpha-Beta,pos_440,opening,7,16666770,5000.11,3333354,0.03,d1d3,40,9.19,1
Full Alpha-Beta,pos_440,opening,17,12861703,5001.29,2571826,0.11,f2f4,45,3.33,1
MTD(f),pos_440,opening,8,16633949,5000.84,3326789,0.26,e2e4,53,10.75,0
NegaScout,pos_440,opening,8,27525298,5000.56,5505059,0.05,e2e4,53,7.90,2
MCTS,pos_440,opening,20,5479347,9922.26,552242,1003.48,e2e3,28,1.42,1
Classic MCTS,pos_440,opening,16,158775,5027.29,31584,1030.44,h2h4,8,0.99,2
Pure Alpha-Beta,pos_441,opening,7,20320375,5001.08,4063262,0.08,g1f3,60,7.76,2
Full Alpha-Beta,pos_441,opening,16,13218054,5000.78,2643610,0.16,d4d5,60,2.28,4
MTD(f),pos_441,opening,8,14590001,5000.66,2918000,0.94,d4d5,65,3.69,3
NegaScout,pos_441,opening,7,20058254,5000.30,4011650,0.14,g1f3,60,6.96,2
MCTS,pos_441,opening,20,8117881,5369.96,1511991,1004.18,h2h3,56,0.95,0
Classic MCTS,pos_441,opening,16,155899,5202.48,29969,1035.19,a3a4,7,1.00,3
Pure Alpha-Beta,pos_442,opening,7,20308059,5000.25,4061611,0.29,c1e3,75,6.43,2
Full Alpha-Beta,pos_442,opening,14,12890212,5000.07,2578042,0.14,d3b5,51,3.03,3
MTD(f),pos_442,opening,8,18174015,5001.65,3634076,1.83,c1e3,66,10.80,2
NegaScout,pos_442,opening,7,20521032,5000.01,4104206,0.36,c1e3,75,6.54,2
MCTS,pos_442,opening,20,9429426,5446.39,1731440,1001.88,c1e3,67,1.21,1
Classic MCTS,pos_442,opening,16,158481,5223.84,30342,1016.35,d3e2,5,1.04,4
Pure Alpha-Beta,pos_443,opening,8,24875203,5000.24,4975040,0.16,c2c3,75,6.97,1
Full Alpha-Beta,pos_443,opening,17,12808320,5001.52,2561151,0.17,a2a3,93,2.46,1
MTD(f),pos_443,opening,8,14151749,5000.85,2830349,2.81,c2c3,75,6.31,1
NegaScout,pos_443,opening,8,27627715,5001.28,5524438,0.21,c2c3,75,6.82,1
MCTS,pos_443,opening,21,7912467,5666.31,1396481,1003.20,b1c3,22,1.16,2
Classic MCTS,pos_443,opening,16,162793,5081.29,32039,1015.40,e2c4,8,1.03,3
Pure Alpha-Beta,pos_444,opening,7,20471864,5000.52,4094372,0.02,e1g1,36,12.03,0
Full Alpha-Beta,pos_444,opening,18,13693193,5000.10,2738638,0.03,e1g1,53,3.24,2
MTD(f),pos_444,opening,7,13803640,5000.87,2760728,0.23,e1g1,36,16.49,0
NegaScout,pos_444,opening,7,22093968,5000.53,4418793,0.02,e1g1,36,10.31,0
MCTS,pos_444,opening,20,9336204,5499.08,1697800,1001.37,c1g5,48,1.18,1
Classic MCTS,pos_444,opening,16,155045,5137.34,30182,1013.07,g3g4,4,1.01,3
Pure Alpha-Beta,pos_445,opening,7,20041865,5000.51,4008373,0.07,e1g1,100,8.20,2
Full Alpha-Beta,pos_445,opening,17,13926523,5000.84,2785304,0.03,c1g5,101,2.58,3
MTD(f),pos_445,opening,7,11534494,5000.48,2306898,0.45,e1g1,100,18.42,2
NegaScout,pos_445,opening,7,21565568,5000.55,4313113,0.11,e1g1,100,7.60,2
MCTS,pos_445,opening,21,9024339,5844.62,1544205,1002.43,e1g1,121,1.06,1
Classic MCTS,pos_445,opening,16,164891,5121.10,32198,1041.43,g2g4,6,0.99,3
Pure Alpha-Beta,pos_446,opening,7,21049514,5001.01,4209060,0.04,e2e3,23,12.86,3
Full Alpha-Beta,pos_446,opening,16,13590645,5000.25,2718129,0.05,e2e3,28,3.42,3
MTD(f),pos_446,opening,8,14303280,5000.03,2860656,0.46,e2e3,40,5.61,3
NegaScout,pos_446,opening,7,21901407,5000.54,4380281,0.04,e2e3,23,15.25,3
MCTS,pos_446,opening,20,10311591,5750.91,1793320,1003.32,g3g4,7,1.04,0
Classic MCTS,pos_446,opening,16,161574,5077.93,31824,1002.11,c4c5,8,1.04,0
Pure Alpha-Beta,pos_447,opening,7,17559626,5001.53,3511222,0.03,e1g1,60,9.60,2
Full Alpha-Beta,pos_447,opening,17,13779138,5001.03,2755276,0.16,e2d4,37,2.78,3
MTD(f),pos_447,opening,8,14643257,5001.10,2928065,0.83,e1g1,62,6.42,2
NegaScout,pos_447,opening,8,25559188,5000.12,5111837,0.07,e1g1,62,7.26,2
MCTS,pos_447,opening,20,9170827,5653.83,1622293,1004.50,e1g1,54,1.20,1
Classic MCTS,pos_447,opening,16,164514,5072.79,32435,1030.76,c3a4,5,1.02,2
Pure Alpha-Beta,pos_448,opening,8,27975878,5000.36,5595175,0.02,c1c4,18,7.03,4
Full Alpha-Beta,pos_448,opening,18,13951175,5001.09,2789677,0.03,f3e5,32,2.18,3
MTD(f),pos_448,opening,8,13992016,5001.53,2797843,0.22,c1c4,18,11.34,4
NegaScout,pos_448,opening,8,33943694,5000.35,6788738,0.02,c1c4,18,6.70,4
MCTS,pos_448,opening,20,8376268,5663.75,1479122,1000.46,c1c4,46,1.03,0
Classic MCTS,pos_448,opening,16,164560,5134.29,32052,1031.59,f4d6,2,1.03,2
Pure Alpha-Beta,pos_449,opening,7,21131367,5000.05,4226273,0.02,d2b3,10,11.20,3
Full Alpha-Beta,pos_449,opening,17,13746453,5000.45,2749290,0.06,d3d4,10,5.51,4
MTD(f),pos_449,opening,8,13590617,5000.74,2718123,0.19,d2b3,15,9.84,3
NegaScout,pos_449,opening,7,21254266,5000.99,4250853,0.04,d2b3,10,9.31,3
MCTS,pos_449,opening,20,7124381,5829.29,1222230,1003.59,c3c4,6,1.13,0
Classic MCTS,pos_449,opening,16,161240,5005.37,32215,1026.36,a2a4,4,1.06,4
Pure Alpha-Beta,pos_450,opening,7,23187580,5000.36,4637516,0.02,f1d3,45,8.76,2
Full Alpha-Beta,pos_450,opening,14,12857457,5001.68,2570977,0.03,f1d3,37,3.39,5
MTD(f),pos_450,opening,7,12824676,5001.16,2564422,0.22,f1d3,45,18.07,2
NegaScout,pos_450,opening,7,24207480,5000.69,4841496,0.03,f1d3,45,8.34,2
MCTS,pos_450,opening,20,7645667,5640.31,1355614,1002.81,f1d3,15,0.99,0
Classic MCTS,pos_450,opening,16,152751,5009.07,30495,1046.80,c3b5,5,0.97,1
Pure Alpha-Beta,pos_451,opening,7,20783220,5000.49,4156644,0.03,f2f4,0,13.67,1
Full Alpha-Beta,pos_451,opening,17,13152502,5000.97,2630500,0.24,f2f4,30,2.19,1
MTD(f),pos_451,opening,7,17084477,5000.44,3416895,0.04,f2f4,0,13.69,1
NegaScout,pos_451,opening,7,24281210,5000.93,4856242,0.04,f2f4,0,10.07,1
MCTS,pos_451,opening,20,9564451,5485.99,1743746,1002.03,f2f4,-16,1.03,0
Classic MCTS,pos_451,opening,16,189473,5008.27,37834,1017.90,f2f4,2,1.04,2
Pure Alpha-Beta,pos_452,opening,8,27574375,5001.53,5513772,0.03,c4d5,25,7.23,5
Full Alpha-Beta,pos_452,opening,17,13922483,5000.19,2784496,0.05,f3d2,32,2.79,4
MTD(f),pos_452,opening,8,14979115,5000.01,2995823,0.06,c4d5,25,11.66,5
NegaScout,pos_452,opening,8,25235549,5001.07,5046100,0.03,c4d5,25,6.69,5
MCTS,pos_452,opening,20,9934864,5531.82,1796214,1001.74,c4d5,21,1.18,0
Classic MCTS,pos_452,opening,16,161323,5008.14,32213,1003.15,c1g5,6,1.02,4
Pure Alpha-Beta,pos_453,opening,7,20619405,5000.49,4123881,0.04,b1d2,45,7.94,0
Full Alpha-Beta,pos_453,opening,15,13095180,5001.53,2618512,0.02,b1d2,55,3.31,0
MTD(f),pos_453,opening,8,14254128,5000.79,2850825,0.35,g2g4,55,8.48,1
NegaScout,pos_453,opening,7,21184591,5000.63,4236918,0.06,b1d2,45,7.93,0
MCTS,pos_453,opening,20,7969334,5543.78,1437729,1000.18,g2g4,62,1.15,0
Classic MCTS,pos_453,opening,16,168609,5027.84,33540,1040.70,d3b5,2,1.03,0
Pure Alpha-Beta,pos_454,opening,7,19083383,5000.92,3816676,0.14,e1g1,30,7.93,0
Full Alpha-Beta,pos_454,opening,17,14606501,5000.10,2921300,0.10,e1g1,35,2.45,0
MTD(f),pos_454,opening,8,14082143,5001.48,2815865,1.77,e1g1,44,4.95,0
NegaScout,pos_454,opening,7,19706001,5000.19,3941200,0.13,e1g1,30,8.10,0
MCTS,pos_454,opening,20,9530174,5582.07,1707304,1003.54,h2h3,-22,1.31,0
Classic MCTS,pos_454,opening,16,165955,5008.39,33137,1026.16,a1a3,6,1.04,1
Pure Alpha-Beta,pos_455,opening,7,15011977,5000.49,3002395,0.01,b1d2,70,9.89,0
Full Alpha-Beta,pos_455,opening,17,14049632,5001.56,2809364,0.03,b1d2,65,2.32,0
MTD(f),pos_455,opening,8,13238417,5000.32,2647683,0.98,c1f4,80,4.02,1
NegaScout,pos_455,opening,7,22397045,5000.08,4479409,0.02,b1d2,70,8.83,0
MCTS,pos_455,opening,20,7384778,5593.80,1320360,1002.32,e4e5,14,1.23,1
Classic MCTS,pos_455,opening,16,159103,5007.60,31776,1035.46,a2a3,9,1.01,3
Pure Alpha-Beta,pos_456,opening,7,21196922,5000.31,4239384,0.05,d1b3,115,10.81,3
Full Alpha-Beta,pos_456,opening,15,14684285,5001.22,2936269,0.04,d1b3,90,2.83,1
MTD(f),pos_456,opening,6,13570125,5000.48,2714025,0.49,d1b3,135,20.73,3
NegaScout,pos_456,opening,7,22306977,5000.25,4461395,0.06,d1b3,115,9.86,3
MCTS,pos_456,opening,20,7781728,5623.14,1383910,1000.39,e1g1,61,1.34,0
Classic MCTS,pos_456,opening,16,151628,5008.48,30277,1031.59,a1c1,4,0.99,1
Pure Alpha-Beta,pos_457,opening,8,22519953,5000.54,4503990,0.02,d4d5,64,9.64,3
Full Alpha-Beta,pos_457,opening,17,13197480,5000.86,2639496,0.04,d4c5,35,4.05,5
MTD(f),pos_457,opening,8,14147623,5000.62,2829524,0.31,d4d5,64,11.38,3
NegaScout,pos_457,opening,8,27906173,5000.54,5581234,0.02,d4d5,64,7.64,3
MCTS,pos_457,opening,20,8295221,5584.62,1485533,1003.43,d4d5,35,1.35,0
Classic MCTS,pos_457,opening,16,161794,5009.67,32300,1043.20,d4c5,1,1.02,3
Pure Alpha-Beta,pos_458,opening,7,23830634,5000.57,4766126,0.02,g1f3,25,9.71,0
Full Alpha-Beta,pos_458,opening,17,13541609,5001.09,2707780,0.02,d2d4,40,2.58,1
MTD(f),pos_458,opening,8,13598777,5002.76,2718667,0.08,d2d4,55,12.82,1
NegaScout,pos_458,opening,7,24989830,5000.41,4997966,0.02,g1f3,25,8.62,0
MCTS,pos_458,opening,20,8660354,5605.10,1545112,1001.31,g1f3,22,1.32,0
Classic MCTS,pos_458,opening,16,167789,5011.68,33484,1048.73,b3b4,4,1.04,2
Pure Alpha-Beta,pos_459,opening,8,28205172,5000.38,5641034,0.01,d2d4,30,8.03,5
Full Alpha-Beta,pos_459,opening,16,14065865,5000.03,2813173,0.02,d2d4,34,3.69,1
MTD(f),pos_459,opening,8,16339087,5000.33,3267817,0.04,d2d4,30,8.41,1
NegaScout,pos_459,opening,8,27553948,5000.06,5510789,0.01,d2d4,30,7.14,5
MCTS,pos_459,opening,20,7545361,5646.61,1336408,1002.46,b1c3,4,1.31,0
Classic MCTS,pos_459,opening,16,173515,5011.51,34626,1023.74,b2f6,4,1.04,0
Pure Alpha-Beta,pos_460,opening,7,22282327,5000.06,4456465,0.02,f1d3,66,12.02,2
Full Alpha-Beta,pos_460,opening,17,14069948,5001.32,2813426,0.06,f1d3,54,2.23,2
MTD(f),pos_460,opening,8,20729956,5000.30,4145991,0.06,f1d3,66,10.87,2
NegaScout,pos_460,opening,7,27975821,5000.54,5595164,0.02,f1d3,66,9.04,2
MCTS,pos_460,opening,20,8117194,5643.85,1438453,1002.70,f1e2,69,1.37,0
Classic MCTS,pos_460,opening,16,164712,5006.25,32902,1012.65,h2h4,13,1.03,1
Pure Alpha-Beta,pos_461,opening,7,21364858,5001.00,4272117,0.01,d1b3,-2,9.35,0
Full Alpha-Beta,pos_461,opening,17,12394811,5001.57,2478466,0.02,d1b3,14,2.57,0
MTD(f),pos_461,opening,8,12406816,5001.57,2480867,0.07,d1b3,21,12.51,0
NegaScout,pos_461,opening,7,21078095,5000.25,4215619,0.01,d1b3,-2,8.42,0
MCTS,pos_461,opening,20,8826924,5501.46,1604603,1000.25,d1b3,-1,1.31,0
Classic MCTS,pos_461,opening,16,190431,5012.97,37995,1025.25,h2h3,-1,1.06,1
Pure Alpha-Beta,pos_462,opening,7,19398763,5000.07,3879752,0.05,d4c6,70,8.49,1
Full Alpha-Beta,pos_462,opening,15,12046616,5001.55,2408841,0.09,d1c2,48,4.36,5
MTD(f),pos_462,opening,6,15065144,5000.48,3013028,0.61,d4c6,110,17.14,1
NegaScout,pos_462,opening,8,25682078,5000.11,5136415,0.08,d4c6,87,5.88,1
MCTS,pos_462,opening,20,6488632,5667.48,1144985,1003.24,e2b5,78,1.36,0
Classic MCTS,pos_462,opening,16,151765,5011.11,30286,1051.38,d2f1,8,1.00,2
Pure Alpha-Beta,pos_463,opening,7,21536865,5000.29,4307373,0.02,b1c3,132,12.54,4
Full Alpha-Beta,pos_463,opening,16,12894369,5000.30,2578873,0.03,b1d2,113,2.46,1
MTD(f),pos_463,opening,8,12714073,5000.17,2542814,0.46,b1c3,134,6.64,4
NegaScout,pos_463,opening,7,22593641,5000.26,4518728,0.04,b1c3,132,11.10,4
MCTS,pos_463,opening,20,8313505,5520.73,1506069,1002.17,e3e4,138,1.29,0
Classic MCTS,pos_463,opening,16,174475,5010.79,34825,1021.01,e1e2,11,1.05,1
Pure Alpha-Beta,pos_464,opening,7,19849378,5000.14,3969875,0.02,c1d2,105,11.36,1
Full Alpha-Beta,pos_464,opening,18,13828323,5001.29,2765111,0.02,g1e2,132,2.71,1
MTD(f),pos_464,opening,9,19128476,5000.17,3825695,0.43,g1e2,135,5.20,3
NegaScout,pos_464,opening,8,26640554,5000.01,5328110,0.03,b2b4,110,8.49,2
MCTS,pos_464,opening,20,6769825,5646.65,1199047,1001.23,g1f3,77,1.28,0
Classic MCTS,pos_464,opening,16,164188,5011.88,32765,1022.16,c4d3,10,1.04,2
Pure Alpha-Beta,pos_465,opening,7,20836428,5000.64,4167285,0.02,b1d2,40,16.99,4
Full Alpha-Beta,pos_465,opening,16,13033640,5000.27,2606728,0.14,d4c5,32,2.22,1
MTD(f),pos_465,opening,8,17612946,5000.88,3522589,0.49,d4c5,58,8.97,3
NegaScout,pos_465,opening,8,24010956,5000.15,4802191,0.02,d4c5,40,14.41,5
MCTS,pos_465,opening,20,8567292,5541.14,1546163,1002.16,d4c5,68,1.21,0
Classic MCTS,pos_465,opening,16,152799,5007.25,30517,1027.45,h2h4,7,0.98,3
Pure Alpha-Beta,pos_466,opening,8,25850046,5000.34,5170009,0.02,c1b2,35,7.47,1
Full Alpha-Beta,pos_466,opening,16,14045362,5000.54,2809072,0.03,c1b2,35,3.10,1
MTD(f),pos_466,opening,8,15646769,5000.26,3129353,0.17,c1b2,35,5.81,1
NegaScout,pos_466,opening,8,25485381,5000.69,5097076,0.03,c1b2,35,6.50,1
MCTS,pos_466,opening,20,10522493,5511.06,1909361,1003.39,e2e4,27,1.45,0
Classic MCTS,pos_466,opening,16,166435,5014.57,33194,1035.53,c1b2,6,1.02,1
Pure Alpha-Beta,pos_467,opening,8,21450882,5000.39,4290176,0.03,b1c3,80,8.97,4
Full Alpha-Beta,pos_467,opening,14,13054142,5000.63,2610828,0.04,b1c3,59,4.51,2
MTD(f),pos_467,opening,8,13721666,5001.04,2743784,0.58,b1c3,80,7.32,4
NegaScout,pos_467,opening,8,24346753,5000.59,4869350,0.04,b1c3,80,7.26,4
MCTS,pos_467,opening,20,7610605,5695.65,1336366,1000.33,b1d2,62,1.34,1
Classic MCTS,pos_467,opening,16,169294,5012.28,33777,1005.81,g2g4,6,1.06,0
Pure Alpha-Beta,pos_468,opening,8,21881073,5000.87,4376214,0.02,b3c4,55,7.99,0
Full Alpha-Beta,pos_468,opening,18,13443247,5000.24,2688649,0.02,b3c4,48,2.30,0
MTD(f),pos_468,opening,8,15925341,5000.99,3185068,0.23,b3c4,55,5.67,0
NegaScout,pos_468,opening,8,23216339,5000.71,4643267,0.02,b3c4,55,7.21,0
MCTS,pos_468,opening,20,7063406,5620.79,1256833,1004.10,b3c4,8,1.22,0
Classic MCTS,pos_468,opening,16,159308,5008.66,31810,1037.25,g2g4,6,1.00,3
Pure Alpha-Beta,pos_469,opening,8,26054735,5000.74,5210947,0.05,g1f3,90,7.23,2
Full Alpha-Beta,pos_469,opening,18,13811970,5000.20,2762394,0.16,g1f3,75,2.12,4
MTD(f),pos_469,opening,7,15315105,5000.96,3063021,0.36,g1f3,50,23.73,2
NegaScout,pos_469,opening,8,28319880,5000.67,5663976,0.05,g1f3,90,7.27,2
MCTS,pos_469,opening,20,9070683,5546.34,1635536,1002.93,g1f3,47,1.41,0
Classic MCTS,pos_469,opening,16,155478,5010.77,31033,1025.81,d3a6,10,1.02,1
Pure Alpha-Beta,pos_470,opening,8,25788623,5000.80,5157724,0.01,e1g1,50,8.06,2
Full Alpha-Beta,pos_470,opening,18,15491295,5000.93,3098259,0.01,e1g1,43,2.27,0
MTD(f),pos_470,opening,8,13467705,5000.39,2693541,0.08,e1g1,50,9.52,0
NegaScout,pos_470,opening,8,26787899,5000.03,5357579,0.01,e1g1,50,7.49,2
MCTS,pos_470,opening,21,6925785,5674.59,1220617,1000.50,e1g1,4,1.40,1
Classic MCTS,pos_470,opening,16,177540,5012.87,35422,1002.14,e1d2,8,1.07,0
Pure Alpha-Beta,pos_471,opening,7,20910228,5000.63,4182045,0.02,d1b3,50,15.43,3
Full Alpha-Beta,pos_471,opening,18,14373123,5000.07,2874624,0.04,d4d5,70,2.16,2
MTD(f),pos_471,opening,8,15646806,5001.17,3128735,0.27,d4d5,74,6.39,2
NegaScout,pos_471,opening,7,23302263,5000.48,4660452,0.03,d1b3,50,10.76,3
MCTS,pos_471,opening,20,7291259,5556.19,1312321,1000.25,d4d5,78,1.25,0
Classic MCTS,pos_471,opening,16,152960,5007.65,30549,1010.13,d1b1,7,1.01,0
Pure Alpha-Beta,pos_472,opening,6,18923590,5000.15,3784718,0.14,f1g2,50,10.05,0
Full Alpha-Beta,pos_472,opening,15,13467769,5000.12,2693553,0.04,f4e3,0,3.38,3
MTD(f),pos_472,opening,7,11432075,5001.49,2285957,0.46,f1g2,10,14.49,0
NegaScout,pos_472,opening,7,21049490,5000.57,4209898,0.15,f1g2,10,9.25,0
MCTS,pos_472,opening,20,8751910,5521.70,1585203,1000.95,f1g2,-2,1.31,0
Classic MCTS,pos_472,opening,16,158676,5010.68,31671,1009.92,b2b3,4,1.03,3
Pure Alpha-Beta,pos_473,opening,8,22978695,5000.69,4595739,0.02,c3d4,37,7.13,0
Full Alpha-Beta,pos_473,opening,16,12976290,5000.66,2595258,0.03,c3d4,45,2.32,0
MTD(f),pos_473,opening,8,20004967,5000.95,4000993,0.06,c3d4,37,7.08,0
NegaScout,pos_473,opening,8,25268317,5000.65,5053663,0.02,c3d4,37,6.79,0
MCTS,pos_473,opening,20,7302354,5614.14,1300739,1000.84,c3d4,43,1.28,0
Classic MCTS,pos_473,opening,16,176099,5011.86,35142,1027.36,c3d4,-2,1.03,3
Pure Alpha-Beta,pos_474,opening,7,19005582,5000.58,3801116,0.05,e1g1,80,11.91,0
Full Alpha-Beta,pos_474,opening,14,13615273,5001.79,2722510,0.07,c1e3,72,2.36,1
MTD(f),pos_474,opening,8,16105531,5001.57,3220462,0.99,e1g1,80,6.08,0
NegaScout,pos_474,opening,7,20037746,5000.17,4007549,0.07,e1g1,80,9.39,0
MCTS,pos_474,opening,20,7697512,5522.47,1393971,1003.25,e1g1,48,1.33,0
Classic MCTS,pos_474,opening,16,158472,5008.55,31643,1044.71,f3e5,7,1.01,0
Pure Alpha-Beta,pos_475,opening,6,19271778,5000.34,3854355,0.05,d1b3,130,11.58,1
Full Alpha-Beta,pos_475,opening,16,13705562,5000.74,2741112,0.05,d1b3,95,3.38,1
MTD(f),pos_475,opening,6,13025360,5000.66,2605072,0.84,d1b3,130,14.25,1
NegaScout,pos_475,opening,7,21455046,5000.42,4291009,0.09,d1b3,100,9.49,1
MCTS,pos_475,opening,20,7637233,5488.56,1391624,1001.72,e1g1,41,1.33,0
Classic MCTS,pos_475,opening,16,155956,5009.55,31135,1044.47,h1f1,6,0.98,2
Pure Alpha-Beta,pos_476,opening,7,23605332,5000.60,4721066,0.01,g1e2,1,12.17,3
Full Alpha-Beta,pos_476,opening,15,13242431,5000.13,2648486,0.07,g2g4,12,3.25,3
MTD(f),pos_476,opening,8,13586485,5000.34,2717297,0.18,g1e2,26,6.17,3
NegaScout,pos_476,opening,7,24539259,5000.03,4907851,0.02,g1e2,1,10.35,3
MCTS,pos_476,opening,20,7444066,5610.78,1326927,1002.06,g1e2,0,1.36,1
Classic MCTS,pos_476,opening,16,176716,5010.70,35272,1013.41,g1h3,6,1.05,3
Pure Alpha-Beta,pos_477,opening,8,22786237,5000.72,4557247,0.02,b3c2,51,6.40,1
Full Alpha-Beta,pos_477,opening,16,13131941,5001.02,2625863,0.04,b3c2,15,2.99,1
MTD(f),pos_477,opening,8,12984385,5000.25,2596877,0.48,b3c2,51,6.31,1
NegaScout,pos_477,opening,8,26124387,5000.29,5224877,0.03,b3c2,51,6.13,1
MCTS,pos_477,opening,20,8138591,5653.87,1439694,1002.32,b3c2,46,1.27,0
Classic MCTS,pos_477,opening,16,170720,5011.17,34069,1031.58,c1e3,1,1.04,3
Pure Alpha-Beta,pos_478,opening,7,20615386,5000.72,4123077,0.02,e1g1,55,11.89,2
Full Alpha-Beta,pos_478,opening,17,14373157,5001.41,2874056,0.04,h2h3,60,3.11,3
MTD(f),pos_478,opening,8,14790734,5000.13,2958146,0.74,e1g1,60,10.59,2
NegaScout,pos_478,opening,7,21721195,5000.24,4344239,0.03,e1g1,55,10.51,2
MCTS,pos_478,opening,20,7374225,5533.96,1332771,1000.81,e1g1,44,1.19,1
Classic MCTS,pos_478,opening,16,153577,5010.05,30654,1034.79,f3g5,8,0.99,3
Pure Alpha-Beta,pos_479,opening,7,23744600,5000.91,4748920,0.02,g3f4,5,11.11,1
Full Alpha-Beta,pos_479,opening,16,13045969,5000.16,2609193,0.05,g3f4,13,3.39,1
MTD(f),pos_479,opening,8,19099747,5001.57,3819185,0.12,g3f4,20,11.12,1
NegaScout,pos_479,opening,7,22405225,5000.18,4481045,0.02,g3f4,5,9.00,1
MCTS,pos_479,opening,20,9936170,5445.78,1824824,1004.08,g3f4,1,1.32,0
Classic MCTS,pos_479,opening,16,161717,5007.81,32298,1028.95,c3d5,6,1.04,1
Pure Alpha-Beta,pos_480,opening,8,25579685,5000.54,5115937,0.03,e3c5,107,5.92,2
Full Alpha-Beta,pos_480,opening,17,13832385,5000.70,2766477,0.05,e3c5,110,2.32,0
MTD(f),pos_480,opening,9,19509338,5001.05,3901087,1.37,d1d8,113,4.23,3
NegaScout,pos_480,opening,9,27779286,5000.59,5555857,0.05,d1d8,113,5.37,3
MCTS,pos_480,opening,20,9879564,5546.60,1781385,1001.69,e3c5,41,1.34,0
Classic MCTS,pos_480,opening,16,165708,5010.32,33075,1002.60,b2b4,3,1.02,2
Pure Alpha-Beta,pos_481,opening,8,21364883,5000.69,4272976,0.02,a3c4,65,10.26,2
Full Alpha-Beta,pos_481,opening,18,12779830,5001.37,2555454,0.02,a3c4,52,2.79,2
MTD(f),pos_481,opening,8,15740969,5000.48,3148193,0.35,a3c4,65,7.58,2
NegaScout,pos_481,opening,8,24961137,5000.63,4992227,0.02,a3c4,65,9.48,2
MCTS,pos_481,opening,20,9525706,5499.46,1732261,1001.91,e2c4,13,1.53,0
Classic MCTS,pos_481,opening,16,181869,5013.20,36279,1042.22,e2c4,-1,1.05,2
Pure Alpha-Beta,pos_482,opening,7,21860478,5000.45,4372095,0.02,d1b3,120,12.27,3
Full Alpha-Beta,pos_482,opening,16,14561446,5000.19,2912289,0.03,f4e3,106,2.76,8
MTD(f),pos_482,opening,8,15196217,5001.49,3038635,0.50,e1g1,119,10.61,4
NegaScout,pos_482,opening,7,22270064,5000.01,4454012,0.03,d1b3,120,9.83,3
MCTS,pos_482,opening,20,8860896,5533.35,1601463,1002.77,e1g1,121,1.41,0
Classic MCTS,pos_482,opening,16,166190,5013.00,33151,1011.45,a2a4,8,1.04,0
Pure Alpha-Beta,pos_483,opening,7,19017820,5000.75,3803564,0.11,f2f3,-37,9.35,1
Full Alpha-Beta,pos_483,opening,15,12365980,5000.37,2473196,1.03,f2f3,-47,3.14,3
MTD(f),pos_483,opening,8,15278237,5000.78,3055647,0.68,f2f3,-26,12.00,1
NegaScout,pos_483,opening,7,20504701,5000.27,4100940,0.26,f2f3,-37,6.30,1
MCTS,pos_483,opening,20,8777437,5651.38,1553253,1001.71,e1e2,-18,1.58,0
Classic MCTS,pos_483,opening,16,161717,5010.75,32278,1026.47,f1d3,7,1.01,0
Pure Alpha-Beta,pos_484,opening,8,26460309,5000.60,5292061,0.02,c1e3,59,9.62,5
Full Alpha-Beta,pos_484,opening,16,14377108,5000.30,2875421,0.02,b2b4,35,3.67,5
MTD(f),pos_484,opening,8,14864426,5000.05,2972885,0.17,c1e3,59,21.84,5
NegaScout,pos_484,opening,8,26959996,5000.07,5391999,0.02,c1e3,59,8.66,5
MCTS,pos_484,opening,20,8401617,5557.88,1511897,1000.04,d3b5,51,1.37,1
Classic MCTS,pos_484,opening,16,162807,5014.29,32470,1034.38,d3e4,1,1.02,2
Pure Alpha-Beta,pos_485,opening,7,20025442,5000.46,4005088,0.19,f1d3,44,9.42,4
Full Alpha-Beta,pos_485,opening,17,14532826,5000.07,2906565,0.34,f1e2,40,2.01,6
MTD(f),pos_485,opening,8,16474208,5000.94,3294841,1.58,f1e2,50,6.00,5
NegaScout,pos_485,opening,8,25878670,5000.97,5175734,0.35,f1e2,50,5.80,5
