algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
NegaScout,pos_514,opening,6,2363485,500.32,4726970,0.01,b1c3,25,8.69,2
MCTS,pos_514,opening,18,616818,510.21,1209447,485.00,b1c3,20,0.00,0
Classic MCTS,pos_514,opening,13,13180,500.65,26360,500.00,f1a6,20,0.00,0
Pure Alpha-Beta,pos_515,opening,6,2134068,500.86,4268136,0.01,b1c3,120,9.34,0
Full Alpha-Beta,pos_515,opening,14,1257679,500.97,2515358,0.02,b1c3,71,2.59,2
MTD(f),pos_515,opening,6,1118294,500.57,2236588,0.20,b1c3,120,17.49,0
NegaScout,pos_515,opening,6,2056277,500.12,4112554,0.01,b1c3,120,8.15,0
MCTS,pos_515,opening,18,628041,512.72,1226642,485.00,g1f3,89,0.00,0
Classic MCTS,pos_515,opening,13,13527,500.81,27054,500.01,d1g4,12,0.00,0
Pure Alpha-Beta,pos_516,opening,6,2490449,500.45,4980898,0.02,d2d4,35,11.37,1
Full Alpha-Beta,pos_516,opening,13,1212550,501.78,2420259,0.02,e2e4,30,2.80,1
MTD(f),pos_516,opening,6,1097768,500.27,2195536,0.16,g1f3,35,31.18,0
NegaScout,pos_516,opening,6,2302060,500.42,4604120,0.05,d2d4,35,9.63,1
MCTS,pos_516,opening,18,686787,511.48,1344005,485.00,g1f3,51,0.00,0
Classic MCTS,pos_516,opening,13,13461,500.69,26922,500.01,g2g3,12,0.00,0
Pure Alpha-Beta,pos_517,opening,7,2150470,500.18,4300940,0.01,b1c3,-10,8.91,2
Full Alpha-Beta,pos_517,opening,14,1253641,501.98,2502277,0.01,b1c3,15,2.60,2
MTD(f),pos_517,opening,6,1146897,501.16,2289215,0.05,d2d3,40,13.32,1
NegaScout,pos_517,opening,7,2269253,501.10,4529447,0.01,b1c3,-10,7.57,2
MCTS,pos_517,opening,17,587847,511.31,1150385,485.00,e2e3,9,0.00,0
Classic MCTS,pos_517,opening,13,13656,500.61,27312,500.00,d2d3,14,0.00,0
Pure Alpha-Beta,pos_518,opening,7,2302023,502.10,4585703,0.02,b1c3,10,8.38,4
Full Alpha-Beta,pos_518,opening,13,1015983,500.93,2031966,0.01,b1c3,19,3.29,2
MTD(f),pos_518,opening,7,1146964,501.43,2289349,0.07,g1f3,10,7.07,3
NegaScout,pos_518,opening,7,2248766,500.33,4497532,0.01,b1c3,10,8.45,4
MCTS,pos_518,opening,18,670210,514.84,1303910,485.00,g1f3,21,0.00,0
Classic MCTS,pos_518,opening,13,13520,500.60,27040,500.00,h2h4,14,0.00,0
Pure Alpha-Beta,pos_519,opening,6,2039890,500.01,4079780,0.01,g1f3,70,10.21,2
Full Alpha-Beta,pos_519,opening,14,1028201,501.08,2052297,0.02,g1f3,33,2.73,2
MTD(f),pos_519,opening,6,921647,500.15,1843294,0.13,g1f3,70,30.91,2
NegaScout,pos_519,opening,6,2187297,500.61,4374594,0.01,g1f3,70,9.61,2
MCTS,pos_519,opening,17,639358,505.25,1266055,485.00,g1f3,65,0.00,0
Classic MCTS,pos_519,opening,13,13472,501.05,26890,500.01,c2c4,11,0.00,0
Pure Alpha-Beta,pos_520,opening,7,2211896,500.19,4423792,0.01,b1c3,5,7.81,2
Full Alpha-Beta,pos_520,opening,13,1138784,500.13,2277568,0.02,b1c3,10,3.82,0
MTD(f),pos_520,opening,6,1216536,500.56,2433072,0.05,g1f3,25,19.58,1
NegaScout,pos_520,opening,7,2117690,500.58,4235380,0.01,b1c3,5,7.07,2
MCTS,pos_520,opening,18,684863,514.45,1332418,485.02,g1f3,21,0.00,0
Classic MCTS,pos_520,opening,13,13191,500.58,26382,500.01,a2a3,14,0.00,0
Pure Alpha-Beta,pos_521,opening,7,2019423,500.38,4038846,0.01,b1c3,-10,7.21,0
Full Alpha-Beta,pos_521,opening,12,1171564,502.43,2333792,0.01,g1f3,10,2.77,2
MTD(f),pos_521,opening,6,1077311,500.19,2154622,0.04,b1c3,25,14.44,0
NegaScout,pos_521,opening,7,2146383,500.28,4292766,0.01,b1c3,-10,6.30,0
MCTS,pos_521,opening,18,666354,510.62,1306576,485.05,b1c3,5,0.00,0
Classic MCTS,pos_521,opening,13,13526,501.03,26998,500.01,c2c3,15,0.00,0
Pure Alpha-Beta,pos_522,opening,7,2478159,500.03,4956318,0.01,b1c3,-45,9.05,0
Full Alpha-Beta,pos_522,opening,14,1200302,500.47,2400604,0.01,b1c3,-20,2.44,0
MTD(f),pos_522,opening,7,1007698,500.55,2015396,0.02,b1c3,-45,21.25,0
NegaScout,pos_522,opening,7,2367518,500.84,4735036,0.01,b1c3,-45,8.48,0
MCTS,pos_522,opening,17,570506,508.47,1123043,485.00,b1c3,-38,0.00,0
Classic MCTS,pos_522,opening,13,13804,500.65,27608,500.01,c2c3,9,0.00,0
Pure Alpha-Beta,pos_523,opening,7,2195581,501.10,4382397,0.01,b1c3,25,7.92,2
Full Alpha-Beta,pos_523,opening,12,1196187,500.51,2392374,0.01,b1c3,25,2.92,4
MTD(f),pos_523,opening,6,1208367,501.25,2411910,0.07,g1f3,60,7.24,1
NegaScout,pos_523,opening,7,2297928,500.48,4595856,0.01,b1c3,25,6.88,2
MCTS,pos_523,opening,18,675917,507.90,1333169,485.00,b1c3,37,0.00,0
Classic MCTS,pos_523,opening,13,13801,500.75,27602,500.01,e2e4,16,0.00,0
Pure Alpha-Beta,pos_524,opening,7,2723885,500.68,5447770,0.01,b1c3,10,8.32,2
Full Alpha-Beta,pos_524,opening,14,1249483,501.62,2493978,0.02,g1f3,10,2.99,1
MTD(f),pos_524,opening,6,1060912,501.35,2117588,0.13,g1f3,33,7.70,1
NegaScout,pos_524,opening,7,2539602,501.15,5069065,0.01,b1c3,10,7.64,2
MCTS,pos_524,opening,18,670331,509.33,1316956,486.00,b1c3,14,0.00,0
Classic MCTS,pos_524,opening,13,13781,501.39,27506,500.00,e2e4,9,0.00,0
Pure Alpha-Beta,pos_525,opening,7,1650785,500.38,3301570,0.01,b1c3,60,8.13,2
Full Alpha-Beta,pos_525,opening,13,1245308,501.32,2485644,0.02,d2e1,60,2.49,4
MTD(f),pos_525,opening,6,1142831,501.34,2281099,0.12,b1c3,85,7.67,2
NegaScout,pos_525,opening,7,2199611,500.78,4399222,0.01,b1c3,60,7.21,2
MCTS,pos_525,opening,18,617815,507.62,1218570,485.00,b1c3,64,0.00,0
Classic MCTS,pos_525,opening,13,14268,501.07,28479,500.01,f2f4,8,0.00,0
Pure Alpha-Beta,pos_526,opening,6,1822846,500.20,3645692,0.02,d1h5,112,15.23,3
Full Alpha-Beta,pos_526,opening,11,1130656,500.33,2261312,0.02,b1c3,40,3.64,4
MTD(f),pos_526,opening,6,1466399,500.57,2932798,0.23,d1h5,112,7.32,3
NegaScout,pos_526,opening,6,1761374,500.48,3522748,0.02,d1h5,112,10.63,3
MCTS,pos_526,opening,18,625226,506.51,1235624,485.00,d1f3,40,0.00,0
Classic MCTS,pos_526,opening,13,13751,501.25,27447,500.00,d1e2,18,0.00,0
Pure Alpha-Beta,pos_527,opening,6,2437241,500.86,4874482,0.01,b1c3,20,10.30,2
Full Alpha-Beta,pos_527,opening,12,1187981,501.51,2371219,0.02,b1c3,2,2.66,2
MTD(f),pos_527,opening,6,1024056,502.08,2039952,0.04,b1c3,20,21.92,2
NegaScout,pos_527,opening,6,2347095,500.12,4694190,0.02,b1c3,20,9.16,2
MCTS,pos_527,opening,17,597817,507.51,1179126,485.00,b1c3,9,0.00,0
Classic MCTS,pos_527,opening,13,12978,501.71,25904,500.01,g2g4,15,0.00,0
Pure Alpha-Beta,pos_528,opening,7,2170975,500.44,4341950,0.03,f3d4,-58,7.42,4
Full Alpha-Beta,pos_528,opening,13,1187932,500.83,2375864,0.04,f3d4,-50,2.19,4
MTD(f),pos_528,opening,6,1146940,500.86,2293880,0.07,f3e5,-15,15.89,3
NegaScout,pos_528,opening,7,1908816,500.36,3817632,0.03,f3d4,-58,7.04,4
MCTS,pos_528,opening,17,626523,503.84,1245572,485.00,f3d4,-29,0.00,0
Classic MCTS,pos_528,opening,13,13768,500.64,27536,500.01,c2c3,16,0.00,0
Pure Alpha-Beta,pos_529,opening,6,2621586,500.24,5243172,0.01,b1c3,50,10.25,0
Full Alpha-Beta,pos_529,opening,13,1249468,501.93,2493948,0.02,g1f3,33,3.34,1
MTD(f),pos_529,opening,6,1093677,501.46,2182988,0.12,b1c3,50,14.44,0
NegaScout,pos_529,opening,6,2531418,500.58,5062836,0.01,b1c3,50,8.68,0
MCTS,pos_529,opening,18,618543,510.84,1212829,485.00,b1c3,38,0.00,0
Classic MCTS,pos_529,opening,13,13919,500.64,27838,500.00,f1c4,15,0.00,0
Pure Alpha-Beta,pos_530,opening,6,2195541,500.08,4391082,0.01,b1c3,85,10.80,0
Full Alpha-Beta,pos_530,opening,11,1077363,500.64,2154726,0.02,g1f3,55,3.89,1
MTD(f),pos_530,opening,6,1314836,501.59,2624423,0.23,b1c3,85,28.44,0
NegaScout,pos_530,opening,6,2142305,500.56,4284610,0.01,b1c3,85,9.49,0
MCTS,pos_530,opening,18,655765,508.53,1290875,485.00,b1c3,70,0.00,0
Classic MCTS,pos_530,opening,13,13986,500.61,27972,500.01,c4b3,16,0.00,0
Pure Alpha-Beta,pos_531,opening,6,2035791,500.74,4071582,0.01,e4f5,65,12.75,0
Full Alpha-Beta,pos_531,opening,12,1061004,500.30,2122008,0.02,e4f5,40,3.77,2
MTD(f),pos_531,opening,6,1470502,500.46,2941004,0.14,e4f5,65,18.51,0
NegaScout,pos_531,opening,6,2019386,500.38,4038772,0.02,e4f5,65,9.37,0
MCTS,pos_531,opening,17,694038,506.30,1371616,485.00,e4f5,54,0.00,0
Classic MCTS,pos_531,opening,13,13446,500.66,26892,500.02,g2g4,12,0.00,0
Pure Alpha-Beta,pos_532,opening,7,2441315,500.48,4882630,0.01,g1f3,15,8.26,1
Full Alpha-Beta,pos_532,opening,14,1290426,500.96,2580852,0.01,g1f3,10,2.71,1
MTD(f),pos_532,opening,6,1069079,501.38,2133890,0.08,b1c3,35,10.21,0
NegaScout,pos_532,opening,7,2416750,500.41,4833500,0.01,g1f3,15,7.49,1
MCTS,pos_532,opening,18,657277,509.01,1291310,485.00,g1f3,29,0.00,0
Classic MCTS,pos_532,opening,13,13440,500.92,26880,500.01,a2a3,13,0.00,0
Pure Alpha-Beta,pos_533,opening,6,2519118,500.39,5038236,0.03,g1f3,50,9.86,0
Full Alpha-Beta,pos_533,opening,14,1196237,502.13,2382942,0.04,g1f3,18,2.18,0
MTD(f),pos_533,opening,6,880682,502.58,1754346,0.09,g1f3,50,6.54,0
NegaScout,pos_533,opening,6,2531394,500.45,5062788,0.03,g1f3,50,8.54,0
MCTS,pos_533,opening,17,732594,504.96,1453559,485.00,g1f3,1,0.00,0
Classic MCTS,pos_533,opening,13,13853,500.95,27706,500.01,b2b4,11,0.00,0
Pure Alpha-Beta,pos_534,opening,7,2555987,500.65,5111974,0.01,b1c3,20,7.81,0
Full Alpha-Beta,pos_534,opening,12,1130664,501.56,2256814,0.01,b1c3,25,2.98,0
MTD(f),pos_534,opening,7,1175618,500.02,2351236,0.05,b1c3,20,9.82,0
NegaScout,pos_534,opening,7,2453581,501.30,4897367,0.01,b1c3,20,6.60,0
MCTS,pos_534,opening,18,652022,509.21,1280986,485.07,b1c3,18,0.00,0
Classic MCTS,pos_534,opening,13,13635,500.62,27270,500.01,g2g3,10,0.00,0
Pure Alpha-Beta,pos_535,opening,6,2572332,500.39,5144664,0.01,b1c3,15,9.13,0
Full Alpha-Beta,pos_535,opening,13,1249404,501.12,2493820,0.01,d2d4,3,2.65,3
MTD(f),pos_535,opening,6,979023,500.51,1958046,0.05,b1c3,15,11.76,0
NegaScout,pos_535,opening,7,2367561,500.78,4735122,0.01,b1c3,-15,8.16,0
MCTS,pos_535,opening,18,657283,514.74,1278760,485.03,d2d4,1,0.00,0
Classic MCTS,pos_535,opening,13,12982,500.63,25964,500.01,d2d4,18,0.00,0
Pure Alpha-Beta,pos_536,opening,6,2211893,500.98,4423786,0.01,b1c3,55,9.70,4
Full Alpha-Beta,pos_536,opening,13,1216602,501.86,2428347,0.02,g1f3,17,3.03,5
MTD(f),pos_536,opening,6,1486901,500.83,2973802,0.10,b1c3,55,19.17,4
NegaScout,pos_536,opening,6,2236458,500.40,4472916,0.02,b1c3,55,7.99,4
MCTS,pos_536,opening,17,576798,509.11,1133198,485.07,b1c3,31,0.00,0
Classic MCTS,pos_536,opening,13,12884,501.00,25716,500.00,c2c3,11,0.00,0
Pure Alpha-Beta,pos_537,opening,7,2121805,500.10,4243610,0.01,g1f3,10,8.16,3
Full Alpha-Beta,pos_537,opening,14,1294494,501.49,2583820,0.01,g1f3,10,2.59,1
MTD(f),pos_537,opening,7,1237047,500.37,2474094,0.02,g1f3,10,11.92,1
NegaScout,pos_537,opening,7,2302044,500.46,4604088,0.01,g1f3,10,8.04,3
MCTS,pos_537,opening,18,737039,509.03,1448013,485.34,g1f3,4,0.00,0
Classic MCTS,pos_537,opening,13,13354,500.62,26708,500.01,h3h4,7,0.00,0
Pure Alpha-Beta,pos_538,opening,5,1769533,500.56,3539066,0.02,f1b5,-15,13.91,3
Full Alpha-Beta,pos_538,opening,13,1208463,501.30,2412101,0.03,g1f3,0,3.37,5
MTD(f),pos_538,opening,6,1028148,501.84,2052191,0.09,c1a3,10,14.75,4
NegaScout,pos_538,opening,6,1802358,501.21,3597520,0.02,c1a3,10,12.22,4
MCTS,pos_538,opening,17,576784,508.31,1135401,486.58,b1c3,16,0.00,0
Classic MCTS,pos_538,opening,13,13035,500.74,26070,500.01,b1a3,21,0.00,0
Pure Alpha-Beta,pos_539,opening,6,2039835,500.90,4079670,0.04,f3e5,61,6.65,1
Full Alpha-Beta,pos_539,opening,13,1175654,500.50,2351308,0.06,f3e5,15,3.11,1
MTD(f),pos_539,opening,6,1368099,501.38,2730736,0.22,f3e5,61,10.41,1
NegaScout,pos_539,opening,7,2261071,501.09,4513115,0.04,f3d4,5,6.32,2
MCTS,pos_539,opening,17,629712,504.58,1249428,485.00,f3e5,65,0.00,0
Classic MCTS,pos_539,opening,13,13328,501.02,26602,500.01,b2b3,15,0.00,0
Pure Alpha-Beta,pos_540,opening,7,2863213,500.51,5726426,0.01,b1c3,-5,8.70,0
Full Alpha-Beta,pos_540,opening,13,1257602,500.88,2515204,0.01,b1c3,-2,2.69,2
MTD(f),pos_540,opening,7,1163309,501.45,2321974,0.04,b1c3,-5,13.85,0
NegaScout,pos_540,opening,7,2723912,502.12,5426119,0.01,b1c3,-5,7.71,0
MCTS,pos_540,opening,18,648108,509.96,1273296,485.00,b1c3,2,0.00,0
Classic MCTS,pos_540,opening,13,13661,500.98,27322,500.00,b2b4,7,0.00,0
Pure Alpha-Beta,pos_541,opening,7,2506889,500.57,5013778,0.04,h6e3,15,6.86,0
Full Alpha-Beta,pos_541,opening,13,1274044,500.35,2548088,0.07,h6e3,-3,2.48,2
MTD(f),pos_541,opening,6,1040422,501.01,2076690,0.20,h6e3,35,5.63,0
NegaScout,pos_541,opening,7,2535509,501.16,5060896,0.04,h6e3,15,6.73,0
MCTS,pos_541,opening,17,709387,510.11,1390954,485.00,h6e3,21,0.00,0
Classic MCTS,pos_541,opening,13,13102,500.89,26204,500.00,e2e3,15,0.00,0
Pure Alpha-Beta,pos_542,opening,7,2572433,500.06,5144866,0.03,a3b3,-45,7.13,1
Full Alpha-Beta,pos_542,opening,13,1257553,500.60,2515106,0.04,a3g3,-33,2.41,1
MTD(f),pos_542,opening,6,1028186,500.66,2056372,0.05,a3e3,0,18.36,0
NegaScout,pos_542,opening,7,2531425,502.49,5042679,0.03,a3b3,-45,6.82,1
MCTS,pos_542,opening,18,678865,510.12,1331107,485.00,a3e3,-21,0.00,0
Classic MCTS,pos_542,opening,13,13502,500.88,27004,500.01,g2g3,18,0.00,0
Pure Alpha-Beta,pos_543,opening,6,2252816,500.84,4505632,0.01,g1f3,40,9.22,1
Full Alpha-Beta,pos_543,opening,13,1306807,501.06,2608397,0.01,g1f3,0,2.60,3
MTD(f),pos_543,opening,6,1130519,501.68,2256524,0.08,g1f3,40,15.89,1
NegaScout,pos_543,opening,7,2412592,500.63,4825184,0.01,g1f3,0,7.29,1
MCTS,pos_543,opening,18,616609,508.49,1213797,485.00,e2e4,14,0.00,0
Classic MCTS,pos_543,opening,13,13969,500.60,27938,500.01,a3h3,11,0.00,0
Pure Alpha-Beta,pos_544,opening,6,2224231,500.18,4448462,0.01,g1f3,20,9.55,3
Full Alpha-Beta,pos_544,opening,14,1306907,501.16,2608596,0.02,g1f3,15,2.37,5
MTD(f),pos_544,opening,6,1073218,500.29,2146436,0.11,g1f3,20,17.25,3
NegaScout,pos_544,opening,7,2306136,500.57,4612272,0.01,g1f3,-5,7.73,3
MCTS,pos_544,opening,18,658699,509.50,1294104,485.00,e2e4,46,0.00,0
Classic MCTS,pos_544,opening,13,13914,500.96,27828,500.00,d3d4,12,0.00,0
Pure Alpha-Beta,pos_545,opening,7,2318455,500.27,4636910,0.01,g1f3,-25,8.52,1
Full Alpha-Beta,pos_545,opening,14,1098137,500.73,2196274,0.01,d2d4,-10,2.47,3
MTD(f),pos_545,opening,6,1015893,500.04,2031786,0.04,g1f3,0,12.86,1
NegaScout,pos_545,opening,7,2170957,500.80,4341914,0.01,g1f3,-25,7.92,1
MCTS,pos_545,opening,17,648878,508.65,1277318,485.00,b1c3,-12,0.00,0
Classic MCTS,pos_545,opening,13,13592,500.74,27184,500.00,g1h3,7,0.00,0
Pure Alpha-Beta,pos_546,opening,7,2297987,500.45,4595974,0.01,b1c3,-50,8.60,0
Full Alpha-Beta,pos_546,opening,13,1204344,500.47,2408688,0.01,g1f3,-33,2.58,1
MTD(f),pos_546,opening,7,1118253,501.57,2232041,0.01,b1c3,-50,21.45,0
NegaScout,pos_546,opening,7,1790031,500.82,3580062,0.01,b1c3,-50,7.60,0
MCTS,pos_546,opening,18,703532,509.13,1382184,485.00,c1b2,-21,0.00,0
Classic MCTS,pos_546,opening,13,13603,500.57,27206,500.00,g1h3,14,0.00,0
Pure Alpha-Beta,pos_547,opening,7,2433152,500.17,4866304,0.01,b1c3,40,8.58,0
Full Alpha-Beta,pos_547,opening,13,1175668,500.10,2351336,0.02,b1c3,60,3.00,4
MTD(f),pos_547,opening,6,1044531,501.58,2084892,0.11,b1c3,70,11.69,0
NegaScout,pos_547,opening,7,2318439,500.27,4636878,0.01,b1c3,40,6.81,0
MCTS,pos_547,opening,18,691160,509.90,1357878,485.00,b1c3,52,0.00,0
Classic MCTS,pos_547,opening,13,13707,500.63,27414,500.01,g1h3,6,0.00,0
Pure Alpha-Beta,pos_548,opening,6,2076687,500.62,4153374,0.01,b1c3,50,8.21,2
Full Alpha-Beta,pos_548,opening,13,1204407,501.14,2404005,0.02,d2d3,35,3.98,4
MTD(f),pos_548,opening,6,1110053,501.18,2215674,0.08,b1c3,50,13.01,2
NegaScout,pos_548,opening,7,2179173,500.22,4358346,0.01,d2d4,40,7.49,3
MCTS,pos_548,opening,17,613824,506.91,1213090,485.00,b1c3,26,0.00,0
Classic MCTS,pos_548,opening,13,13605,500.83,27210,500.01,g2d5,16,0.00,0
Pure Alpha-Beta,pos_549,opening,6,2498611,500.41,4997222,0.01,b1c3,25,10.99,0
Full Alpha-Beta,pos_549,opening,13,1220809,500.39,2441618,0.02,b1c3,17,2.76,0
MTD(f),pos_549,opening,7,958557,500.50,1917114,0.13,b1c3,10,10.01,0
NegaScout,pos_549,opening,7,2515058,501.29,5020075,0.01,b1c3,10,8.52,0
MCTS,pos_549,opening,17,565338,505.19,1119481,485.00,b1c3,34,0.00,0
Classic MCTS,pos_549,opening,13,13798,501.09,27540,500.00,b1a3,11,0.00,0
Pure Alpha-Beta,pos_550,opening,6,2441261,500.57,4882522,0.01,b1c3,65,9.97,0
Full Alpha-Beta,pos_550,opening,13,1253500,500.52,2507000,0.01,e2e4,59,2.69,1
MTD(f),pos_550,opening,6,1007642,500.14,2015284,0.20,b1c3,65,13.52,0
NegaScout,pos_550,opening,7,2273355,501.18,4537634,0.01,b1c3,40,7.70,0
MCTS,pos_550,opening,18,699021,510.63,1370629,485.00,c1b2,74,0.00,0
Classic MCTS,pos_550,opening,13,13797,500.71,27594,500.01,d2d3,17,0.00,0
Pure Alpha-Beta,pos_551,opening,7,2207858,500.20,4415716,0.05,b5d3,35,7.11,0
Full Alpha-Beta,pos_551,opening,14,1302719,500.03,2605438,0.06,b5e2,40,2.27,1
MTD(f),pos_551,opening,6,1163313,500.96,2326626,0.23,b5d3,65,11.78,0
NegaScout,pos_551,opening,7,2494565,500.12,4989130,0.05,b5d3,35,6.37,0
MCTS,pos_551,opening,18,667414,509.70,1311225,485.00,b5d3,34,0.00,0
Classic MCTS,pos_551,opening,13,13641,501.19,27227,500.01,g1h3,13,0.00,0
Pure Alpha-Beta,pos_552,opening,7,2142289,500.42,4284578,0.01,b1c3,10,8.73,0
Full Alpha-Beta,pos_552,opening,13,1220812,501.16,2436750,0.01,b1c3,40,2.50,0
MTD(f),pos_552,opening,7,1089633,501.78,2174916,0.09,b1c3,10,9.68,0
NegaScout,pos_552,opening,7,2105401,500.63,4210802,0.01,b1c3,10,7.10,0
MCTS,pos_552,opening,18,685168,514.78,1333011,485.00,b1c3,21,0.00,0
Classic MCTS,pos_552,opening,13,14129,501.18,28201,500.00,d2d4,13,0.00,0
Pure Alpha-Beta,pos_553,opening,6,2310231,500.25,4620462,0.02,b1c3,30,10.36,4
Full Alpha-Beta,pos_553,opening,13,1233118,501.92,2461313,0.02,g1f3,15,4.50,6
MTD(f),pos_553,opening,6,1347650,500.31,2695300,0.11,b1c3,30,14.67,4
NegaScout,pos_553,opening,6,2216051,500.92,4432102,0.02,b1c3,30,9.05,4
MCTS,pos_553,opening,18,610774,514.06,1188276,485.00,g1f3,23,0.00,0
Classic MCTS,pos_553,opening,13,12684,501.19,25317,500.01,e3e4,15,0.00,0
Pure Alpha-Beta,pos_554,opening,7,2302052,500.36,4604104,0.01,b1c3,-15,8.42,4
Full Alpha-Beta,pos_554,opening,14,1212635,500.57,2425270,0.02,g1f3,-4,2.70,4
MTD(f),pos_554,opening,6,1011758,500.57,2023516,0.06,b1c3,20,9.60,4
NegaScout,pos_554,opening,7,2441317,500.15,4882634,0.01,b1c3,-15,8.23,4
MCTS,pos_554,opening,18,690968,512.36,1349546,485.00,g1f3,4,0.00,0
Classic MCTS,pos_554,opening,13,13553,501.16,27051,500.01,b1c3,15,0.00,0
Pure Alpha-Beta,pos_555,opening,6,2301977,500.70,4603954,0.02,b1c3,40,8.94,0
Full Alpha-Beta,pos_555,opening,13,1155243,500.12,2310486,0.02,e2e4,15,3.44,1
MTD(f),pos_555,opening,6,1060877,501.71,2117518,0.10,b1c3,40,20.06,0
NegaScout,pos_555,opening,6,2490388,501.04,4970834,0.02,b1c3,40,8.09,0
MCTS,pos_555,opening,17,619818,506.43,1224936,485.00,g1f3,37,0.00,0
Classic MCTS,pos_555,opening,13,13140,501.23,26227,500.01,d2d1,16,0.00,0
Pure Alpha-Beta,pos_556,opening,7,2449498,500.29,4898996,0.01,b1c3,40,7.70,0
Full Alpha-Beta,pos_556,opening,13,1220750,500.11,2441500,0.01,b1c3,30,3.21,0
MTD(f),pos_556,opening,6,1138731,500.47,2277462,0.09,b1c3,75,9.20,0
NegaScout,pos_556,opening,7,2449470,500.05,4898940,0.01,b1c3,40,7.16,0
MCTS,pos_556,opening,17,525811,507.69,1037102,485.00,g1f3,42,0.00,0
Classic MCTS,pos_556,opening,13,13401,501.73,26748,500.00,e1d2,15,0.00,0
Pure Alpha-Beta,pos_557,opening,6,2310208,500.54,4620416,0.01,e2e4,35,8.99,3
Full Alpha-Beta,pos_557,opening,13,1167409,501.33,2330157,0.01,e2e4,29,3.76,3
MTD(f),pos_557,opening,6,1101852,500.70,2203704,0.07,e2e4,35,9.00,3
NegaScout,pos_557,opening,7,2371712,500.71,4743424,0.01,e2e4,6,8.70,3
MCTS,pos_557,opening,18,634177,510.27,1243484,485.04,e2e3,3,0.00,0
Classic MCTS,pos_557,opening,13,13389,501.54,26724,500.01,g1f3,10,0.00,0
Pure Alpha-Beta,pos_558,opening,6,1867828,500.27,3735656,0.01,f1g2,40,9.82,2
Full Alpha-Beta,pos_558,opening,13,1241237,500.38,2482474,0.02,g1f3,22,3.43,2
MTD(f),pos_558,opening,6,1040416,500.97,2080832,0.11,g1f3,40,14.62,2
NegaScout,pos_558,opening,7,2343013,501.08,4676672,0.01,f1g2,5,8.49,2
MCTS,pos_558,opening,18,641541,509.08,1260394,485.00,e2e3,32,0.00,0
Classic MCTS,pos_558,opening,13,12411,500.62,24822,500.01,g1h3,14,0.00,0
Pure Alpha-Beta,pos_559,opening,6,2400401,500.77,4800802,0.01,b1c3,-10,10.97,0
Full Alpha-Beta,pos_559,opening,13,921833,502.15,1836320,0.01,g1f3,8,2.34,1
MTD(f),pos_559,opening,7,1032276,501.10,2060431,0.05,b1c3,-20,12.20,0
NegaScout,pos_559,opening,6,2453611,500.69,4907222,0.01,b1c3,-10,9.12,0
MCTS,pos_559,opening,18,641565,509.19,1260442,485.00,b1c3,0,0.00,0
Classic MCTS,pos_559,opening,13,13422,501.21,26790,500.01,a2a3,14,0.00,0
Pure Alpha-Beta,pos_560,opening,6,2949168,500.78,5898336,0.01,g1f3,40,10.31,0
Full Alpha-Beta,pos_560,opening,14,1319120,501.16,2632974,0.01,d2d4,40,2.74,2
MTD(f),pos_560,opening,6,970797,501.82,1937718,0.11,g1f3,40,12.16,0
NegaScout,pos_560,opening,7,2932814,500.35,5865628,0.01,g1f3,15,8.35,0
MCTS,pos_560,opening,18,675298,513.20,1316370,485.00,e2e3,40,0.00,0
Classic MCTS,pos_560,opening,13,13531,500.59,27062,500.00,f2f3,20,0.00,0
Pure Alpha-Beta,pos_561,opening,6,2437188,501.03,4864646,0.01,h3f4,11,10.06,1
Full Alpha-Beta,pos_561,opening,13,1097861,500.08,2195722,0.01,h3f4,0,3.01,3
MTD(f),pos_561,opening,6,1105967,501.79,2207518,0.06,h3f4,11,9.26,1
NegaScout,pos_561,opening,7,2474082,500.19,4948164,0.01,h3f4,-20,8.70,1
MCTS,pos_561,opening,18,707826,510.90,1387894,485.00,h3f4,20,0.00,0
Classic MCTS,pos_561,opening,13,13010,500.58,26020,500.01,c1a3,10,0.00,0
Pure Alpha-Beta,pos_562,opening,7,2474056,500.42,4948112,0.01,e2e4,55,8.68,3
Full Alpha-Beta,pos_562,opening,13,1163388,500.84,2326776,0.01,g1f3,35,3.23,2
MTD(f),pos_562,opening,7,2215989,500.20,4431978,0.11,e2e4,55,14.57,3
NegaScout,pos_562,opening,7,2490476,500.08,4980952,0.01,e2e4,55,7.63,3
MCTS,pos_562,opening,18,684967,511.89,1340444,485.00,g1f3,35,0.00,0
Classic MCTS,pos_562,opening,13,14066,500.88,28132,500.01,b2b4,12,0.00,0
Pure Alpha-Beta,pos_563,opening,7,2142287,500.82,4284574,0.11,h6d2,-10,7.35,3
Full Alpha-Beta,pos_563,opening,13,1208334,500.24,2416668,0.15,h6d2,-5,2.38,3
MTD(f),pos_563,opening,6,1323075,500.49,2646150,0.08,h6d2,20,8.46,2
NegaScout,pos_563,opening,7,2375744,500.25,4751488,0.04,h6d2,-10,6.48,3
MCTS,pos_563,opening,17,579909,1198.04,484064,485.00,h6f4,21,0.00,0
Classic MCTS,pos_563,opening,13,11947,501.89,23846,500.01,e2e4,19,0.00,0
Pure Alpha-Beta,pos_564,opening,7,2256959,500.37,4513918,0.01,e2e4,-80,8.40,3
Full Alpha-Beta,pos_564,opening,13,1192034,500.49,2384068,0.02,b1c3,-75,3.37,2
