algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
MTD(f),pos_866,opening,6,819245,501.62,1635219,0.08,b1d2,40,11.83,0
NegaScout,pos_866,opening,7,2248804,503.15,4470783,0.01,b1d2,-5,8.29,0
MCTS,pos_866,opening,18,647454,519.49,1247502,485.00,b1d2,23,0.00,0
Classic MCTS,pos_866,opening,12,11134,500.57,22268,500.01,g1h3,15,0.00,0
Pure Alpha-Beta,pos_867,opening,6,1589383,502.15,3166101,0.02,b1c3,-10,9.23,2
Full Alpha-Beta,pos_867,opening,12,1196133,501.08,2387491,0.04,e4f5,-36,3.01,1
MTD(f),pos_867,opening,6,1200192,501.19,2395592,0.04,b1c3,-10,41.62,2
NegaScout,pos_867,opening,7,1806472,500.65,3612944,0.02,e4f5,-35,7.14,3
MCTS,pos_867,opening,18,665265,515.03,1291776,485.00,e4f5,-41,0.00,0
Classic MCTS,pos_867,opening,13,13621,501.01,27187,500.01,e4f5,21,0.00,0
Pure Alpha-Beta,pos_868,opening,6,2015279,500.90,4030558,0.01,b1c3,35,9.81,0
Full Alpha-Beta,pos_868,opening,13,946490,502.41,1885438,0.01,b1c3,10,4.74,0
MTD(f),pos_868,opening,6,978969,501.37,1954029,0.09,b1c3,35,11.27,0
NegaScout,pos_868,opening,7,2400329,500.16,4800658,0.01,b1c3,5,8.16,0
MCTS,pos_868,opening,18,614208,512.95,1199625,485.00,b1c3,32,0.00,0
Classic MCTS,pos_868,opening,13,13382,504.21,26551,503.58,c2c4,13,0.00,0
Pure Alpha-Beta,pos_869,opening,7,1953909,500.37,3907818,0.03,e4d5,45,6.83,1
Full Alpha-Beta,pos_869,opening,13,1298599,500.81,2597198,0.04,e4d5,45,2.71,1
MTD(f),pos_869,opening,6,1310739,503.04,2605842,0.23,e4d5,85,10.35,1
NegaScout,pos_869,opening,7,2093163,500.64,4186326,0.04,e4d5,45,5.88,1
MCTS,pos_869,opening,17,701443,508.74,1380793,485.00,e4d5,73,0.00,0
Classic MCTS,pos_869,opening,12,10193,500.51,20386,500.01,d1d2,17,0.00,0
Pure Alpha-Beta,pos_870,opening,7,2109620,510.94,4136509,0.04,d4e5,40,6.48,1
Full Alpha-Beta,pos_870,opening,14,1204377,501.13,2403946,0.10,d4e5,49,2.45,1
MTD(f),pos_870,opening,6,1191991,500.71,2383982,0.32,d4e5,85,6.55,1
NegaScout,pos_870,opening,7,2101361,501.29,4194333,0.05,d4e5,40,5.30,1
MCTS,pos_870,opening,17,707944,517.79,1369330,485.00,d4e5,62,0.00,0
Classic MCTS,pos_870,opening,13,12548,501.21,25045,500.58,d1d3,17,0.00,0
Pure Alpha-Beta,pos_871,opening,6,2117712,500.22,4235424,0.01,b1c3,-5,11.05,3
Full Alpha-Beta,pos_871,opening,12,1069164,501.23,2134059,0.02,b1c3,-35,3.87,4
MTD(f),pos_871,opening,6,950330,500.55,1900660,0.05,g1f3,-5,25.94,1
NegaScout,pos_871,opening,6,2347108,500.57,4694216,0.01,b1c3,-5,8.97,3
MCTS,pos_871,opening,17,419723,508.72,826226,485.00,g1f3,-4,0.00,0
Classic MCTS,pos_871,opening,13,12890,500.58,25780,500.00,a3a4,17,0.00,0
Pure Alpha-Beta,pos_872,opening,6,2408556,500.30,4817112,0.01,b1c3,10,9.82,0
Full Alpha-Beta,pos_872,opening,14,1233038,501.33,2461153,0.02,b1c3,0,3.15,0
MTD(f),pos_872,opening,6,1019961,500.45,2039922,0.07,b1c3,10,12.56,0
NegaScout,pos_872,opening,6,2572371,500.93,5144742,0.01,b1c3,10,8.61,0
MCTS,pos_872,opening,17,596620,521.63,1145143,485.87,b1c3,14,0.00,0
Classic MCTS,pos_872,opening,13,12478,500.58,24956,500.01,b1c3,15,0.00,0
Pure Alpha-Beta,pos_873,opening,7,1753175,500.92,3506350,0.02,b1c3,-15,8.47,0
Full Alpha-Beta,pos_873,opening,13,913647,502.10,1820013,0.04,b1c3,0,2.98,0
MTD(f),pos_873,opening,6,987197,501.41,1970453,0.11,b1c3,15,21.92,0
NegaScout,pos_873,opening,7,1695812,500.56,3391624,0.02,b1c3,-15,6.99,0
MCTS,pos_873,opening,17,582167,517.40,1126048,487.13,b1d2,1,0.00,0
Classic MCTS,pos_873,opening,13,11278,500.76,22556,500.01,b1d2,22,0.00,0
Pure Alpha-Beta,pos_874,opening,7,2228378,500.47,4456756,0.11,d4d5,-15,5.28,5
Full Alpha-Beta,pos_874,opening,13,1081520,500.29,2163040,0.16,d4d5,-10,2.26,5
MTD(f),pos_874,opening,6,1323045,500.81,2646090,0.36,d4e5,25,14.12,4
NegaScout,pos_874,opening,7,2150463,500.15,4300926,0.12,d4d5,-15,4.96,5
MCTS,pos_874,opening,18,638124,516.70,1236674,485.00,d4e5,-11,0.00,0
Classic MCTS,pos_874,opening,13,13464,500.70,26928,500.01,f2f3,18,0.00,0
Pure Alpha-Beta,pos_875,opening,7,1859806,500.13,3719612,0.03,c4d5,135,7.17,0
Full Alpha-Beta,pos_875,opening,13,1167462,501.70,2330263,0.02,c4d5,114,3.35,0
MTD(f),pos_875,opening,6,1220680,502.26,2431633,0.84,c4d5,170,5.89,0
NegaScout,pos_875,opening,7,1908900,500.90,3817800,0.04,c4d5,135,6.14,0
MCTS,pos_875,opening,17,661767,520.41,1272628,485.00,c4d5,144,0.00,0
Classic MCTS,pos_875,opening,13,12911,500.64,25822,500.01,g2g4,16,0.00,0
Pure Alpha-Beta,pos_876,opening,7,2875475,500.67,5750950,0.01,b1c3,-25,8.55,0
Full Alpha-Beta,pos_876,opening,14,1257606,501.52,2510191,0.02,b1c3,0,3.58,0
MTD(f),pos_876,opening,6,1151059,500.52,2302118,0.07,b1c3,10,14.97,0
NegaScout,pos_876,opening,7,2760774,501.11,5510526,0.01,b1c3,-25,7.93,0
MCTS,pos_876,opening,17,562717,1072.15,524922,485.00,g1e2,-5,0.00,0
Classic MCTS,pos_876,opening,13,12783,502.66,25464,500.00,b2b3,15,0.00,0
Pure Alpha-Beta,pos_877,opening,6,2175112,501.01,4341540,0.01,b1c3,-5,9.59,0
Full Alpha-Beta,pos_877,opening,13,1208444,500.50,2416888,0.02,b1c3,-10,3.24,0
MTD(f),pos_877,opening,6,1146933,500.71,2293866,0.02,b1c3,-5,27.13,0
NegaScout,pos_877,opening,7,2314343,500.71,4628686,0.01,b1c3,-30,7.89,0
MCTS,pos_877,opening,17,616593,930.70,663003,485.00,b1c3,-18,0.00,0
Classic MCTS,pos_877,opening,13,14048,502.25,27984,500.01,e1f2,16,0.00,0
Pure Alpha-Beta,pos_878,opening,6,2396231,500.55,4792462,0.01,c1b2,60,9.86,1
Full Alpha-Beta,pos_878,opening,12,1122447,500.92,2244894,0.01,b1c3,15,4.75,2
MTD(f),pos_878,opening,6,1077314,501.01,2150327,0.13,g1e2,60,16.55,1
NegaScout,pos_878,opening,6,2383949,500.14,4767898,0.02,c1b2,60,8.46,1
MCTS,pos_878,opening,17,587202,516.02,1137988,485.00,g1e2,32,0.00,0
Classic MCTS,pos_878,opening,13,14052,502.11,27992,500.00,d3d4,18,0.00,0
Pure Alpha-Beta,pos_879,opening,7,1917075,500.78,3834150,0.05,b1c3,45,11.88,0
Full Alpha-Beta,pos_879,opening,13,1245368,501.60,2485764,0.08,b1c3,65,2.47,0
MTD(f),pos_879,opening,6,1245220,501.02,2485469,0.79,b1c3,90,5.63,0
NegaScout,pos_879,opening,7,2015394,500.19,4030788,0.06,b1c3,45,8.02,0
MCTS,pos_879,opening,17,622125,511.51,1217465,485.00,f4e5,28,0.00,0
Classic MCTS,pos_879,opening,13,13491,505.95,26714,500.47,b2b3,23,0.00,0
Pure Alpha-Beta,pos_880,opening,6,2019388,500.28,4038776,0.01,g1f3,50,9.50,1
Full Alpha-Beta,pos_880,opening,13,1245375,500.29,2490750,0.02,b1c3,22,2.33,0
MTD(f),pos_880,opening,6,1146933,501.60,2289287,0.12,g1f3,50,9.84,1
NegaScout,pos_880,opening,6,2097167,500.73,4194334,0.01,g1f3,50,8.56,1
MCTS,pos_880,opening,18,777923,518.31,1501781,485.03,g1f3,28,0.00,0
Classic MCTS,pos_880,opening,13,14130,505.72,27980,500.01,g1h3,16,0.00,0
Pure Alpha-Beta,pos_881,opening,6,2002976,500.78,4005952,0.02,e2e4,40,12.37,3
Full Alpha-Beta,pos_881,opening,13,1200328,501.24,2395864,0.02,e2e4,15,3.01,4
MTD(f),pos_881,opening,6,1151024,501.49,2297453,0.24,e2e4,40,26.42,3
NegaScout,pos_881,opening,7,2044026,500.47,4088052,0.02,e2e4,10,7.78,3
MCTS,pos_881,opening,17,568170,526.07,1080171,485.00,c1f4,15,0.00,0
Classic MCTS,pos_881,opening,13,13032,501.50,26011,500.00,g2g3,16,0.00,0
Pure Alpha-Beta,pos_882,opening,6,2568230,500.24,5136460,0.01,b1c3,40,9.60,0
Full Alpha-Beta,pos_882,opening,14,1368269,500.56,2736538,0.02,c2c4,14,3.98,1
MTD(f),pos_882,opening,6,1122353,501.34,2240225,0.16,b1c3,40,9.54,0
NegaScout,pos_882,opening,7,2760806,500.34,5521612,0.01,b1c3,10,7.96,0
MCTS,pos_882,opening,18,676122,522.01,1295252,485.00,g1e2,30,0.00,0
Classic MCTS,pos_882,opening,13,13000,501.21,25948,500.01,g1e2,16,0.00,0
Pure Alpha-Beta,pos_883,opening,6,2441288,507.27,4815163,0.01,b1c3,30,10.69,0
Full Alpha-Beta,pos_883,opening,13,1319019,500.28,2638038,0.02,g1f3,5,4.12,1
MTD(f),pos_883,opening,6,1085490,501.25,2166646,0.13,b1c3,30,14.04,0
NegaScout,pos_883,opening,6,1863759,500.97,3727518,0.01,b1c3,30,8.75,0
MCTS,pos_883,opening,18,667908,517.07,1291891,485.00,g1f3,29,0.00,0
Classic MCTS,pos_883,opening,13,13858,501.52,27660,500.00,c2c3,12,0.00,0
Pure Alpha-Beta,pos_884,opening,7,2105435,500.16,4210870,0.02,b1d2,-35,7.80,2
Full Alpha-Beta,pos_884,opening,14,1220848,501.24,2436822,0.02,g1f3,-15,2.94,2
MTD(f),pos_884,opening,6,1232929,501.47,2460936,0.08,f4e5,15,18.38,1
NegaScout,pos_884,opening,7,2216014,500.68,4432028,0.02,b1d2,-35,6.66,2
MCTS,pos_884,opening,18,719094,516.11,1393593,485.41,g1f3,17,0.00,0
Classic MCTS,pos_884,opening,13,12150,501.56,24251,500.00,g3g4,14,0.00,0
Pure Alpha-Beta,pos_885,opening,6,1781901,500.94,3563802,0.02,b1c3,20,11.36,4
Full Alpha-Beta,pos_885,opening,13,1204444,501.32,2404079,0.05,g1f3,20,2.82,7
MTD(f),pos_885,opening,7,1106028,500.92,2212056,0.10,c1b2,20,8.10,5
NegaScout,pos_885,opening,6,2109540,500.41,4219080,0.02,b1c3,20,9.54,4
MCTS,pos_885,opening,17,636979,518.41,1229689,485.00,g1f3,19,0.00,0
Classic MCTS,pos_885,opening,13,13970,501.40,27884,500.00,c1b2,23,0.00,0
Pure Alpha-Beta,pos_886,opening,6,2801801,500.57,5603602,0.01,b1c3,15,10.22,0
Full Alpha-Beta,pos_886,opening,13,1265812,501.60,2526570,0.01,b1c3,0,2.67,0
MTD(f),pos_886,opening,6,1105991,501.32,2207566,0.08,b1c3,15,25.87,0
NegaScout,pos_886,opening,6,2666579,500.54,5333158,0.01,b1c3,15,8.86,0
MCTS,pos_886,opening,18,665813,518.71,1285353,485.00,b1c3,6,0.00,0
Classic MCTS,pos_886,opening,13,13033,501.62,26013,500.01,e1c3,18,0.00,0
Pure Alpha-Beta,pos_887,opening,6,2162719,500.67,4325438,0.01,e2e4,60,9.24,3
Full Alpha-Beta,pos_887,opening,12,1163323,501.02,2322001,0.02,e2e4,30,2.63,2
MTD(f),pos_887,opening,6,1163329,500.86,2326658,0.14,e2e4,60,12.11,2
NegaScout,pos_887,opening,7,2064472,500.01,4128944,0.01,b1d2,15,7.56,4
MCTS,pos_887,opening,17,625569,521.02,1200708,485.00,e2e3,38,0.00,0
Classic MCTS,pos_887,opening,13,13295,501.80,26536,500.01,a1a2,16,0.00,0
Pure Alpha-Beta,pos_888,opening,7,1753169,500.25,3506338,0.25,g1e2,-5,4.68,3
Full Alpha-Beta,pos_888,opening,14,1261829,501.29,2518620,0.24,g1e2,10,2.23,2
MTD(f),pos_888,opening,6,1392718,500.38,2785436,0.68,g1e2,10,6.87,2
NegaScout,pos_888,opening,7,2080944,500.89,4161888,0.24,g1e2,-5,4.70,3
MCTS,pos_888,opening,17,600770,533.76,1127148,485.00,d4c5,-26,0.00,0
Classic MCTS,pos_888,opening,13,13630,503.26,27097,500.00,d4c5,13,0.00,0
Pure Alpha-Beta,pos_889,opening,6,1728597,500.09,3457194,0.01,b1c3,40,11.94,4
Full Alpha-Beta,pos_889,opening,12,1171657,500.62,2343314,0.04,b1c3,30,2.86,6
MTD(f),pos_889,opening,7,1400923,500.61,2801846,0.12,c1b2,35,4.87,5
NegaScout,pos_889,opening,6,1880173,501.62,3752840,0.01,b1c3,40,10.03,4
MCTS,pos_889,opening,18,654862,517.44,1266657,485.00,b1d2,24,0.00,0
Classic MCTS,pos_889,opening,13,13667,502.01,27225,500.01,d3d4,16,0.00,0
Pure Alpha-Beta,pos_890,opening,7,2023572,500.75,4047144,0.03,g1e2,20,5.95,1
Full Alpha-Beta,pos_890,opening,13,1204370,502.55,2399143,0.05,b1c3,30,2.89,4
MTD(f),pos_890,opening,6,1159231,501.16,2313834,0.49,g1e2,65,8.13,1
NegaScout,pos_890,opening,7,2048074,500.37,4096148,0.05,g1e2,20,5.24,1
MCTS,pos_890,opening,18,672957,521.36,1291664,485.00,g1e2,60,0.00,0
Classic MCTS,pos_890,opening,13,14021,502.54,27930,500.01,d4e5,19,0.00,0
Pure Alpha-Beta,pos_891,opening,7,2089150,500.04,4178300,0.03,c4d5,-20,8.22,1
Full Alpha-Beta,pos_891,opening,14,1225024,501.46,2445157,0.03,g1f3,0,3.98,2
MTD(f),pos_891,opening,6,1151013,503.29,2288296,0.15,c4d5,35,12.58,1
NegaScout,pos_891,opening,7,1769595,500.61,3539190,0.03,c4d5,-20,6.43,1
MCTS,pos_891,opening,17,707099,518.68,1365055,485.00,c4d5,9,0.00,0
Classic MCTS,pos_891,opening,13,13529,502.53,26950,500.01,b1c3,17,0.00,0
Pure Alpha-Beta,pos_892,opening,7,2158710,500.64,4317420,0.06,d4e5,-35,6.21,3
Full Alpha-Beta,pos_892,opening,12,1323082,500.42,2646164,0.04,b1c3,-10,2.51,5
MTD(f),pos_892,opening,6,1380415,500.31,2760830,0.20,d4e5,20,15.19,3
NegaScout,pos_892,opening,7,2015315,500.66,4030630,0.06,d4e5,-35,5.28,3
MCTS,pos_892,opening,18,610383,518.30,1178345,485.00,d4e5,-13,0.00,0
Classic MCTS,pos_892,opening,13,13771,502.55,27432,500.01,h2h4,16,0.00,0
Pure Alpha-Beta,pos_893,opening,6,1556593,500.94,3113186,0.29,e4f5,30,4.99,4
Full Alpha-Beta,pos_893,opening,13,1196269,501.08,2387762,0.35,e4e5,20,2.61,6
MTD(f),pos_893,opening,6,1216553,500.74,2433106,0.41,e4d5,30,9.06,4
NegaScout,pos_893,opening,7,1925245,500.57,3850490,0.27,e4f5,-15,5.08,4
MCTS,pos_893,opening,18,691425,517.59,1337379,485.00,c4d5,12,0.00,0
Classic MCTS,pos_893,opening,13,13104,502.54,26103,500.00,c1a3,19,0.00,0
Pure Alpha-Beta,pos_894,opening,7,1929359,500.96,3858718,0.01,b1d2,-25,6.68,3
Full Alpha-Beta,pos_894,opening,12,860314,502.06,1713772,0.02,g1f3,5,2.87,0
MTD(f),pos_894,opening,6,856097,500.17,1712194,0.07,g1f3,10,17.34,0
NegaScout,pos_894,opening,7,2015329,500.90,4030658,0.02,b1d2,-25,6.26,3
MCTS,pos_894,opening,18,786572,518.79,1518478,485.00,g1f3,-6,0.00,0
Classic MCTS,pos_894,opening,13,13216,500.64,26432,500.00,g3g4,19,0.00,0
Pure Alpha-Beta,pos_895,opening,6,2048049,500.42,4096098,0.01,b1c3,65,8.54,0
Full Alpha-Beta,pos_895,opening,14,1343749,501.32,2682133,0.02,b1c3,45,2.17,0
MTD(f),pos_895,opening,6,1171495,500.59,2342990,0.09,b1c3,65,11.65,0
NegaScout,pos_895,opening,7,2379861,500.67,4759722,0.01,b1c3,20,7.49,0
MCTS,pos_895,opening,18,744354,519.01,1434208,485.00,b1c3,33,0.00,0
Classic MCTS,pos_895,opening,13,13740,500.62,27480,500.01,a2a3,14,0.00,0
Pure Alpha-Beta,pos_896,opening,5,1503295,500.03,3006590,0.02,c1b2,50,12.11,3
Full Alpha-Beta,pos_896,opening,13,1343698,500.28,2687396,0.05,g1f3,45,2.79,7
MTD(f),pos_896,opening,7,1306748,501.08,2608279,0.13,c1b2,45,8.66,5
NegaScout,pos_896,opening,6,2064474,500.75,4128948,0.02,b1c3,45,9.88,4
MCTS,pos_896,opening,18,665372,514.14,1294498,485.00,g1f3,35,0.00,0
Classic MCTS,pos_896,opening,13,13825,500.73,27650,500.01,a2a4,13,0.00,0
Pure Alpha-Beta,pos_897,opening,6,2318448,500.78,4636896,0.01,b1d2,0,10.39,3
Full Alpha-Beta,pos_897,opening,14,1241263,500.74,2482526,0.01,g1f3,1,2.72,0
MTD(f),pos_897,opening,7,1130588,501.47,2256662,0.05,g1f3,-25,10.32,0
NegaScout,pos_897,opening,7,2474051,500.58,4948102,0.01,b1d2,-25,8.64,3
MCTS,pos_897,opening,18,749139,511.74,1466025,485.00,g1f3,2,0.00,0
Classic MCTS,pos_897,opening,13,13102,500.67,26204,500.00,b1a3,12,0.00,0
Pure Alpha-Beta,pos_898,opening,6,2400333,500.08,4800666,0.01,b1c3,45,9.89,0
Full Alpha-Beta,pos_898,opening,13,1290371,501.19,2575590,0.02,g1e2,10,2.69,1
MTD(f),pos_898,opening,6,1077291,501.11,2150281,0.12,b1c3,45,13.20,0
NegaScout,pos_898,opening,7,2433161,500.29,4866322,0.01,b1c3,25,8.05,0
MCTS,pos_898,opening,18,716819,514.57,1394589,485.00,b1c3,32,0.00,0
Classic MCTS,pos_898,opening,13,13922,500.96,27844,500.00,b1d2,6,0.00,0
Pure Alpha-Beta,pos_899,opening,7,2306177,500.43,4612354,0.01,e2e3,-68,7.24,3
Full Alpha-Beta,pos_899,opening,14,1306705,501.44,2608193,0.02,e2e3,-35,2.87,6
MTD(f),pos_899,opening,6,1220663,501.35,2436453,0.05,e2e3,-30,13.67,3
NegaScout,pos_899,opening,7,2601062,500.08,5202124,0.02,e2e3,-68,6.55,3
MCTS,pos_899,opening,18,668292,515.51,1297654,485.00,d4c5,-64,0.00,0
Classic MCTS,pos_899,opening,13,13763,500.72,27526,500.01,c2c4,15,0.00,0
Pure Alpha-Beta,pos_900,opening,6,2457682,500.71,4915364,0.01,b1c3,85,9.54,0
Full Alpha-Beta,pos_900,opening,13,1175768,501.62,2346842,0.02,g1e2,45,2.55,1
MTD(f),pos_900,opening,6,1081382,501.10,2158447,0.15,b1c3,85,8.40,0
NegaScout,pos_900,opening,7,2580617,501.59,5150932,0.01,b1c3,40,8.39,0
MCTS,pos_900,opening,18,668758,512.85,1306167,485.00,b1d2,58,0.00,0
Classic MCTS,pos_900,opening,13,13253,501.70,26453,500.01,e1e2,19,0.00,0
Pure Alpha-Beta,pos_901,opening,6,2420777,500.22,4841554,0.01,b1c3,35,9.31,0
Full Alpha-Beta,pos_901,opening,15,1343757,501.29,2682149,0.01,g1f3,20,2.67,1
MTD(f),pos_901,opening,6,1175596,500.69,2351192,0.08,b1c3,35,13.71,0
NegaScout,pos_901,opening,7,2474080,500.03,4948160,0.01,b1c3,5,7.37,0
MCTS,pos_901,opening,18,744950,521.22,1429846,485.00,g1f3,32,0.00,0
Classic MCTS,pos_901,opening,13,13960,502.07,27808,500.01,c4c5,16,0.00,0
Pure Alpha-Beta,pos_902,opening,6,1904765,500.66,3809530,0.02,b1c3,20,11.89,4
Full Alpha-Beta,pos_902,opening,13,1351735,500.77,2703470,0.03,c1b2,30,2.82,8
MTD(f),pos_902,opening,7,1491053,501.33,2976153,0.10,c1b2,15,10.30,5
NegaScout,pos_902,opening,6,2273345,500.83,4546690,0.02,b1c3,20,9.93,4
MCTS,pos_902,opening,18,690104,512.05,1347859,485.00,g1f3,26,0.00,0
Classic MCTS,pos_902,opening,13,13917,501.56,27778,500.01,g2g3,17,0.00,0
Pure Alpha-Beta,pos_903,opening,7,2011235,500.66,4022470,0.03,b1c3,-25,12.33,2
Full Alpha-Beta,pos_903,opening,13,1245305,500.26,2490610,0.04,b1c3,-18,2.78,2
MTD(f),pos_903,opening,6,1294387,500.20,2588774,0.11,b1c3,5,24.87,0
NegaScout,pos_903,opening,7,2105453,500.15,4210906,0.02,b1c3,-25,7.64,2
MCTS,pos_903,opening,18,737971,515.33,1432953,485.00,b1d2,-4,0.00,0
Classic MCTS,pos_903,opening,13,13916,502.01,27721,500.00,f2f4,14,0.00,0
Pure Alpha-Beta,pos_904,opening,7,2175114,500.36,4350228,0.06,d4e5,-25,6.32,1
Full Alpha-Beta,pos_904,opening,13,1089796,500.66,2179592,0.08,d4e5,-20,2.27,1
MTD(f),pos_904,opening,6,1093685,500.43,2187370,1.03,d4e5,30,5.83,1
NegaScout,pos_904,opening,7,1994907,500.47,3989814,0.07,d4e5,-25,5.73,1
MCTS,pos_904,opening,17,812433,507.73,1602431,485.00,d4e5,25,0.00,0
Classic MCTS,pos_904,opening,13,12633,500.68,25266,500.00,b3b4,19,0.00,0
Pure Alpha-Beta,pos_905,opening,6,2461780,500.56,4923560,0.01,g1e2,20,12.26,0
Full Alpha-Beta,pos_905,opening,12,1044636,501.19,2085101,0.02,g1e2,20,3.54,0
MTD(f),pos_905,opening,6,913465,502.57,1819651,0.12,g1e2,20,14.36,0
NegaScout,pos_905,opening,6,2224221,500.60,4448442,0.02,g1e2,20,10.35,0
MCTS,pos_905,opening,18,731410,529.70,1382627,485.00,d2d3,11,0.00,0
Classic MCTS,pos_905,opening,13,13916,503.18,27666,500.00,f1b5,18,0.00,0
Pure Alpha-Beta,pos_906,opening,7,2203790,505.24,4363940,0.02,b1d2,5,10.63,3
Full Alpha-Beta,pos_906,opening,13,1274163,500.53,2548326,0.03,g1f3,20,2.75,0
MTD(f),pos_906,opening,6,1286186,501.63,2567237,0.15,g1f3,20,12.80,0
NegaScout,pos_906,opening,7,2244738,500.58,4489476,0.03,b1d2,5,7.49,3
MCTS,pos_906,opening,18,744648,521.97,1429266,485.00,g1f3,15,0.00,0
Classic MCTS,pos_906,opening,13,13699,500.78,27398,500.01,a1b2,20,0.00,0
Pure Alpha-Beta,pos_907,opening,6,2240619,500.03,4481238,0.02,b1c3,45,11.11,4
Full Alpha-Beta,pos_907,opening,12,1347735,500.16,2695470,0.04,b1c3,17,3.79,7
MTD(f),pos_907,opening,7,1577043,501.78,3147790,0.15,c1b2,35,9.81,5
NegaScout,pos_907,opening,6,2351198,500.96,4702396,0.02,b1c3,45,9.92,4
MCTS,pos_907,opening,18,758534,520.09,1458719,485.00,g1e2,40,0.00,0
Classic MCTS,pos_907,opening,13,14095,500.68,28190,500.01,e1h4,12,0.00,0
Pure Alpha-Beta,pos_908,opening,6,2146412,500.47,4292824,0.01,c1e3,35,12.03,1
Full Alpha-Beta,pos_908,opening,12,1233073,500.26,2466146,0.02,c1e3,20,4.71,1
MTD(f),pos_908,opening,6,1028122,500.50,2056244,0.11,b1d2,35,14.48,0
NegaScout,pos_908,opening,6,2510939,500.66,5021878,0.01,c1e3,35,10.33,1
MCTS,pos_908,opening,18,760547,522.27,1456986,485.00,g1e2,47,0.00,0
Classic MCTS,pos_908,opening,13,13355,500.61,26710,500.00,d3d4,14,0.00,0
Pure Alpha-Beta,pos_909,opening,6,2113601,500.41,4227202,0.01,b1c3,15,10.84,0
Full Alpha-Beta,pos_909,opening,13,1098017,500.78,2196034,0.01,b1c3,0,3.33,0
MTD(f),pos_909,opening,6,1065015,500.81,2130030,0.08,b1c3,15,20.71,0
NegaScout,pos_909,opening,6,2228328,500.48,4456656,0.01,b1c3,15,9.67,0
MCTS,pos_909,opening,17,580514,531.30,1093246,485.00,g1e2,8,0.00,0
Classic MCTS,pos_909,opening,13,13373,500.98,26746,500.01,a3a4,14,0.00,0
Pure Alpha-Beta,pos_910,opening,6,2060355,500.02,4120710,0.02,b1c3,25,11.50,4
Full Alpha-Beta,pos_910,opening,12,1237169,501.13,2469399,0.04,b1c3,-15,3.04,8
MTD(f),pos_910,opening,7,1789985,500.93,3579970,0.11,c1b2,25,9.92,5
NegaScout,pos_910,opening,6,2056277,500.41,4112554,0.02,b1c3,25,9.72,4
MCTS,pos_910,opening,18,657192,525.88,1251794,485.00,b1d2,24,0.00,0
Classic MCTS,pos_910,opening,13,13887,500.71,27774,500.00,b1d2,15,0.00,0
Pure Alpha-Beta,pos_911,opening,7,1478860,501.41,2951816,0.23,d4e5,25,5.60,1
Full Alpha-Beta,pos_911,opening,13,1159291,501.05,2313954,0.21,d4e5,30,2.45,1
MTD(f),pos_911,opening,6,1167418,501.67,2330175,2.67,d4e5,70,7.94,1
NegaScout,pos_911,opening,7,1962127,501.05,3916421,0.22,d4e5,25,4.75,1
MCTS,pos_911,opening,17,736312,516.00,1426961,485.00,d4e5,60,0.00,0
Classic MCTS,pos_911,opening,13,13571,500.73,27142,500.01,b1d2,16,0.00,0
Pure Alpha-Beta,pos_912,opening,6,1802306,500.24,3604612,0.02,d4c5,0,8.83,2
Full Alpha-Beta,pos_912,opening,13,1233025,501.55,2461127,0.03,g1f3,-21,3.12,0
MTD(f),pos_912,opening,6,1208425,501.53,2412025,0.14,g1f3,0,17.01,0
NegaScout,pos_912,opening,7,1994880,500.44,3989760,0.02,b1d2,-25,7.29,3
MCTS,pos_912,opening,18,683943,532.15,1285607,485.00,g1f3,20,0.00,0
Classic MCTS,pos_912,opening,13,13547,500.66,27094,500.00,f1c4,26,0.00,0
Pure Alpha-Beta,pos_913,opening,6,2130027,500.41,4260054,0.01,b1c3,-15,11.41,0
Full Alpha-Beta,pos_913,opening,13,1220712,501.63,2436550,0.01,f2f4,-30,4.25,1
MTD(f),pos_913,opening,6,1056798,501.09,2109377,0.04,b1c3,-15,19.06,0
NegaScout,pos_913,opening,6,2498633,500.65,4997266,0.01,b1c3,-15,9.49,0
MCTS,pos_913,opening,17,464415,513.27,905292,485.00,g1f3,-4,0.00,0
Classic MCTS,pos_913,opening,13,13477,500.64,26954,500.00,e1d2,13,0.00,0
Pure Alpha-Beta,pos_914,opening,6,2166833,500.86,4333666,0.01,b1c3,55,9.86,0
Full Alpha-Beta,pos_914,opening,14,1290381,500.64,2580762,0.02,b1c3,35,3.00,0
MTD(f),pos_914,opening,6,1064980,501.04,2125708,0.18,b1c3,55,7.40,0
NegaScout,pos_914,opening,6,2199600,500.46,4399200,0.01,b1c3,55,8.32,0
MCTS,pos_914,opening,18,619982,522.23,1187704,485.00,b1c3,38,0.00,0
Classic MCTS,pos_914,opening,13,12522,500.56,25044,500.01,c1d2,10,0.00,0
Pure Alpha-Beta,pos_915,opening,6,2297912,500.20,4595824,0.02,c1e3,65,9.89,2
Full Alpha-Beta,pos_915,opening,13,1298514,500.81,2597028,0.02,f2f4,25,3.25,2
MTD(f),pos_915,opening,6,1138726,501.04,2272906,0.18,g1f3,65,11.71,0
NegaScout,pos_915,opening,6,2035834,500.46,4071668,0.02,c1e3,65,8.90,2
MCTS,pos_915,opening,18,737186,520.63,1417665,485.00,g1f3,50,0.00,0
Classic MCTS,pos_915,opening,13,13243,500.63,26486,500.00,b2b3,13,0.00,0
