algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
MTD(f),pos_486,middlegame,11,7995455,2000.13,3997727,0.01,h7g8,-216,8.34,0
NegaScout,pos_486,middlegame,7,11026488,2000.68,5513244,0.01,h7g8,-186,10.80,0
MCTS,pos_486,middlegame,19,3428497,2220.84,1544368,1003.87,h7g8,-126,0.97,0
Classic MCTS,pos_486,middlegame,16,180702,2006.53,90080,1021.34,h7h8,0,1.01,0
Pure Alpha-Beta,pos_487,middlegame,8,14643315,2000.38,7321657,0.01,h2g3,-156,9.42,0
Full Alpha-Beta,pos_487,middlegame,15,6766692,2000.10,3383346,0.03,h2g3,-160,2.57,0
MTD(f),pos_487,middlegame,10,9359440,2000.12,4679720,0.01,h2g3,-162,9.18,0
NegaScout,pos_487,middlegame,8,14885036,2000.35,7442518,0.01,h2g3,-156,8.27,0
MCTS,pos_487,middlegame,20,3314928,2235.75,1483189,1003.14,h2g3,-132,1.08,0
Classic MCTS,pos_487,middlegame,16,165004,2006.59,82255,1021.26,h2g3,-2,1.12,0
Pure Alpha-Beta,pos_488,endgame,8,12505129,2000.33,6252564,0.01,g2f1,-118,8.42,6
Full Alpha-Beta,pos_488,endgame,18,7311475,2000.54,3655737,0.02,g2f1,-129,2.84,8
MTD(f),pos_488,endgame,11,8044642,2000.31,4022321,0.01,g2f1,-124,5.53,6
NegaScout,pos_488,endgame,8,12800045,2000.18,6400022,0.01,g2f1,-118,9.16,6
MCTS,pos_488,endgame,19,3786504,2218.88,1707170,1001.02,g2f1,-99,0.96,1
Classic MCTS,pos_488,endgame,15,124035,2004.40,61893,1027.16,g2f1,-1,1.02,0
Pure Alpha-Beta,pos_489,endgame,9,11165796,2000.98,5582898,0.01,c3d5,3,5.44,0
Full Alpha-Beta,pos_489,endgame,18,6430898,2000.56,3215449,0.02,c3d5,18,2.27,0
MTD(f),pos_489,endgame,10,6672438,2000.55,3336219,0.01,c3d5,17,8.67,0
NegaScout,pos_489,endgame,9,10481780,2000.04,5240890,0.01,c3d5,3,5.38,0
MCTS,pos_489,endgame,19,3934991,2185.86,1800911,1003.82,c3d5,2,1.17,0
Classic MCTS,pos_489,endgame,15,97623,2005.54,48689,1018.75,c3d5,4,1.21,1
Pure Alpha-Beta,pos_490,endgame,8,10936421,2000.11,5468210,0.04,b6c5,-21,6.81,2
Full Alpha-Beta,pos_490,endgame,16,5968005,2000.30,2984002,0.06,b6c5,-11,2.56,0
MTD(f),pos_490,endgame,9,7393359,2000.19,3696679,0.06,b6c5,-25,4.91,2
NegaScout,pos_490,endgame,8,11391053,2000.51,5695526,0.03,b6c5,-21,5.97,2
MCTS,pos_490,endgame,19,3561396,2209.38,1612220,1001.99,b6c5,-18,1.02,0
Classic MCTS,pos_490,endgame,15,103448,2006.56,51569,1032.84,d7c7,2,1.09,1
Pure Alpha-Beta,pos_491,endgame,8,12738705,2000.04,6369352,0.03,c2c4,-85,7.17,3
Full Alpha-Beta,pos_491,endgame,16,6307963,2000.39,3153981,0.06,c2c4,-81,3.91,3
MTD(f),pos_491,endgame,9,8077438,2000.58,4038719,0.51,c2c4,-69,17.07,3
NegaScout,pos_491,endgame,9,13054067,2000.39,6527033,0.04,c2c4,-69,5.84,3
MCTS,pos_491,endgame,19,2878013,2203.13,1306406,1002.99,c2e2,-58,1.02,0
Classic MCTS,pos_491,endgame,15,86791,2005.54,43287,1006.37,c2c4,4,1.10,1
Pure Alpha-Beta,pos_492,middlegame,7,11079798,2000.03,5539899,0.01,a5a4,-119,10.69,5
Full Alpha-Beta,pos_492,middlegame,12,5443743,2000.47,2721871,0.07,a5a4,-161,2.97,2
MTD(f),pos_492,middlegame,8,7880811,2000.85,3940405,0.71,a5a4,-149,4.33,5
NegaScout,pos_492,middlegame,7,11534424,2000.33,5767212,0.01,a5a4,-119,9.77,5
MCTS,pos_492,middlegame,19,3330684,2199.96,1514635,1002.62,c5b4,-116,1.08,0
Classic MCTS,pos_492,middlegame,16,136370,2010.98,67845,1020.29,c5b5,4,1.19,0
Pure Alpha-Beta,pos_493,endgame,9,12320876,2000.32,6160438,0.02,c7a6,-190,5.16,1
Full Alpha-Beta,pos_493,endgame,19,6180993,2001.19,3088952,0.03,c7a6,-190,2.21,1
MTD(f),pos_493,endgame,10,5906571,2001.29,2951809,0.10,c7a6,-190,3.52,1
NegaScout,pos_493,endgame,9,12337219,2000.29,6168609,0.01,c7a6,-190,5.29,1
MCTS,pos_493,endgame,19,3502372,2190.76,1599256,1003.16,c7a6,-180,1.03,0
Classic MCTS,pos_493,endgame,15,104813,2006.02,52249,1030.72,b7b6,-4,1.09,0
Pure Alpha-Beta,pos_494,endgame,8,11304992,2000.01,5652496,0.05,g8g7,35,5.77,1
Full Alpha-Beta,pos_494,endgame,16,6094915,2000.39,3047457,0.06,f7e8,8,2.46,3
MTD(f),pos_494,endgame,10,7307340,2000.47,3653670,0.10,g8f8,32,6.35,2
NegaScout,pos_494,endgame,8,11444289,2000.45,5722144,0.03,g8g7,35,5.70,1
MCTS,pos_494,endgame,19,5040883,2161.41,2332662,1003.72,g6g5,20,1.05,0
Classic MCTS,pos_494,endgame,15,102472,2006.33,51082,1001.64,g3h1,8,1.13,1
Pure Alpha-Beta,pos_495,endgame,8,11006111,2000.43,5503055,0.01,e1e7,197,6.51,0
Full Alpha-Beta,pos_495,endgame,17,5787835,2000.11,2893917,0.02,e1e7,233,2.42,0
MTD(f),pos_495,endgame,9,6156383,2001.25,3076653,0.17,e1e7,198,5.00,0
NegaScout,pos_495,endgame,8,11440208,2000.08,5720104,0.01,e1e7,197,6.03,0
MCTS,pos_495,endgame,19,3528928,2219.68,1590323,1005.39,e1e7,137,0.97,0
Classic MCTS,pos_495,endgame,15,92625,2005.78,46197,1028.25,e1e7,19,1.16,0
Pure Alpha-Beta,pos_496,endgame,7,10305576,2000.11,5152788,0.07,d2d4,114,5.79,3
Full Alpha-Beta,pos_496,endgame,15,5972084,2000.02,2986042,0.08,d2d4,133,2.34,2
MTD(f),pos_496,endgame,9,9789506,2000.19,4894753,0.05,d2d4,150,12.72,3
NegaScout,pos_496,endgame,8,12144754,2000.57,6072377,0.07,d2d4,149,5.34,3
MCTS,pos_496,endgame,19,4606185,2233.75,2062778,1000.37,d2d4,126,1.21,0
Classic MCTS,pos_496,endgame,15,111240,2005.97,55481,1022.14,d2d3,7,1.15,0
Pure Alpha-Beta,pos_497,endgame,8,13848639,2000.38,6924319,0.01,e3d2,96,6.74,0
Full Alpha-Beta,pos_497,endgame,16,5525564,2000.67,2762782,0.03,e3d2,116,2.55,0
MTD(f),pos_497,endgame,10,8589423,2000.36,4294711,0.20,e3d2,104,3.34,0
NegaScout,pos_497,endgame,8,12828730,2000.77,6414365,0.01,e3d2,96,6.36,0
MCTS,pos_497,endgame,19,3458904,2257.81,1532522,1003.08,e3d2,83,0.99,0
Classic MCTS,pos_497,endgame,15,107231,2005.19,53481,1004.55,f2e1,1,1.28,1
Pure Alpha-Beta,pos_498,endgame,7,11178031,2000.67,5589015,0.02,b3c2,-86,9.22,0
Full Alpha-Beta,pos_498,endgame,16,6094979,2000.10,3047489,0.06,b3c2,-126,3.09,0
MTD(f),pos_498,endgame,9,9109575,2001.38,4552511,0.14,b3c2,-104,5.00,0
NegaScout,pos_498,endgame,8,11382906,2000.39,5691453,0.02,b3c2,-101,7.30,0
MCTS,pos_498,endgame,19,4746935,2160.11,2197655,1000.69,b3c2,-28,1.06,0
Classic MCTS,pos_498,endgame,15,113134,2003.80,56482,1033.14,b3c2,-2,0.97,1
Pure Alpha-Beta,pos_499,endgame,9,10870891,2000.21,5435445,0.01,e8e4,-201,5.95,1
Full Alpha-Beta,pos_499,endgame,15,5447755,2000.41,2723877,0.01,e8e4,-198,2.65,1
MTD(f),pos_499,endgame,8,7176254,2000.43,3588127,0.01,d5e4,-151,22.92,0
NegaScout,pos_499,endgame,9,12378224,2000.42,6189112,0.01,e8e4,-201,5.58,1
MCTS,pos_499,endgame,19,3721669,2199.06,1692437,1003.52,d5e4,-144,1.02,0
Classic MCTS,pos_499,endgame,15,102827,2005.37,51285,1032.63,e8e5,2,1.19,0
Pure Alpha-Beta,pos_500,endgame,8,11849782,2000.34,5924891,0.01,a8h8,-156,6.74,0
Full Alpha-Beta,pos_500,endgame,18,6422612,2000.99,3211306,0.01,a8h8,-160,2.61,0
MTD(f),pos_500,endgame,11,8237123,2000.23,4118561,0.41,a8h8,-162,2.69,0
NegaScout,pos_500,endgame,8,11989062,2000.59,5994531,0.01,a8h8,-156,6.69,0
MCTS,pos_500,endgame,19,3437532,2228.90,1542877,1003.39,a8h8,-148,1.00,0
Classic MCTS,pos_500,endgame,15,119009,2006.19,59326,1017.28,a8h8,-5,1.22,0
Pure Alpha-Beta,pos_501,endgame,7,9523335,2000.69,4761667,0.12,c2c3,90,7.92,3
Full Alpha-Beta,pos_501,endgame,14,5558408,2000.69,2779204,0.46,d5d2,70,3.51,6
MTD(f),pos_501,endgame,8,6492208,2001.42,3244481,0.95,d5d2,89,18.54,3
NegaScout,pos_501,endgame,7,7286841,2000.34,3643420,0.05,c2c3,90,7.45,3
MCTS,pos_501,endgame,19,2580419,9347.76,276069,1002.91,d1e1,145,0.98,0
Classic MCTS,pos_501,endgame,15,96630,2029.80,47624,1026.15,d1d4,4,1.19,1
Pure Alpha-Beta,pos_502,endgame,8,13123647,2000.24,6561823,0.03,c3c4,-180,5.57,0
Full Alpha-Beta,pos_502,endgame,17,6307973,2001.13,3152410,0.04,c3c4,-191,2.28,0
MTD(f),pos_502,endgame,10,7655500,2000.04,3827750,0.86,c3c4,-182,2.84,0
NegaScout,pos_502,endgame,9,10432637,2000.17,5216318,0.03,c3c4,-188,5.06,0
MCTS,pos_502,endgame,19,2602229,6015.54,432623,1007.82,c3c4,-131,1.17,0
Classic MCTS,pos_502,endgame,15,115528,2017.21,57277,1030.71,f4b8,0,1.04,0
Pure Alpha-Beta,pos_503,endgame,8,11591834,2000.02,5795917,0.04,e7f6,108,5.51,2
Full Alpha-Beta,pos_503,endgame,17,5796049,2001.21,2896576,0.08,e7f6,67,2.33,3
MTD(f),pos_503,endgame,8,6078505,2000.99,3039252,0.11,e7f6,108,5.31,2
NegaScout,pos_503,endgame,8,11780162,2000.06,5890081,0.05,e7f6,108,5.00,2
MCTS,pos_503,endgame,19,3024717,2118.15,1428100,1003.04,e7f6,10,0.94,0
Classic MCTS,pos_503,endgame,15,104997,2116.11,49620,1017.26,e7f8,5,1.31,1
Pure Alpha-Beta,pos_504,endgame,8,12869697,2000.05,6434848,0.01,b3c4,-181,7.86,0
Full Alpha-Beta,pos_504,endgame,18,6844528,2000.65,3422264,0.02,g5e4,-204,2.21,3
MTD(f),pos_504,endgame,9,8323133,2000.02,4161566,0.37,b3c4,-194,5.31,0
NegaScout,pos_504,endgame,8,13316165,2000.08,6658082,0.01,b3c4,-181,7.41,0
MCTS,pos_504,endgame,19,2921812,2221.21,1315538,1000.57,g5e4,-165,1.05,1
Classic MCTS,pos_504,endgame,15,117580,2034.31,57807,1006.52,b3b4,0,1.15,1
Pure Alpha-Beta,pos_505,endgame,7,12165194,2000.13,6082597,0.01,f2e2,-46,10.80,3
Full Alpha-Beta,pos_505,endgame,15,5701803,2001.10,2849476,0.04,f2e2,-33,2.68,6
MTD(f),pos_505,endgame,10,8532085,2000.47,4266042,0.08,f2e2,-47,3.80,3
NegaScout,pos_505,endgame,8,11669615,2000.48,5834807,0.01,f2e1,-48,9.76,4
MCTS,pos_505,endgame,19,2931027,2187.96,1340204,1001.57,f2e2,7,0.95,0
Classic MCTS,pos_505,endgame,15,109258,2023.27,54007,1007.15,f2f3,0,1.05,1
Pure Alpha-Beta,pos_506,middlegame,8,10817588,2000.08,5408794,0.01,f4d4,57,6.16,0
Full Alpha-Beta,pos_506,middlegame,17,6099030,2000.52,3049515,0.13,f4d4,69,3.40,0
MTD(f),pos_506,middlegame,10,8343612,2000.88,4171806,0.04,f4d4,64,6.17,0
NegaScout,pos_506,middlegame,9,11591751,2000.17,5795875,0.01,f4d4,62,5.86,0
MCTS,pos_506,middlegame,19,3999813,2207.10,1812330,1002.34,f4d4,27,1.00,0
Classic MCTS,pos_506,middlegame,15,121931,2035.68,59916,1009.18,f4d4,0,1.12,0
Pure Alpha-Beta,pos_507,endgame,9,11722806,2000.57,5861403,0.01,e5d6,6,5.08,2
Full Alpha-Beta,pos_507,endgame,16,5746795,2001.43,2871961,0.41,c1c3,-28,2.38,1
MTD(f),pos_507,endgame,10,7483482,2000.67,3741741,0.04,c1c3,3,5.47,1
NegaScout,pos_507,endgame,9,11116645,2000.23,5558322,0.01,e5d6,6,5.08,2
MCTS,pos_507,endgame,19,3726280,2212.43,1684575,1001.87,e5d6,25,0.86,0
Classic MCTS,pos_507,endgame,15,98452,2005.12,49103,1010.21,a2a4,3,1.23,1
Pure Alpha-Beta,pos_508,endgame,8,10842209,2001.41,5418395,0.03,g8f7,-52,6.00,3
Full Alpha-Beta,pos_508,endgame,19,6373518,2000.10,3186759,0.16,g8f7,-64,1.94,0
MTD(f),pos_508,endgame,10,5865582,2000.78,2932791,0.21,g8f7,-54,3.26,0
NegaScout,pos_508,endgame,8,10911834,2000.14,5455917,0.06,g8f7,-52,5.81,3
MCTS,pos_508,endgame,19,3578634,2226.74,1607652,1004.12,g8g7,-19,1.09,0
Classic MCTS,pos_508,endgame,15,102091,2005.79,50918,1024.77,c6b4,-3,1.22,1
Pure Alpha-Beta,pos_509,endgame,9,12075081,2000.10,6037540,0.01,g7f8,-3,5.69,2
Full Alpha-Beta,pos_509,endgame,15,6144114,2000.48,3072057,0.02,g7f8,-24,2.42,2
MTD(f),pos_509,endgame,10,6512771,2001.03,3254758,0.05,g7f8,1,5.87,0
NegaScout,pos_509,endgame,9,11763774,2000.29,5881887,0.01,g7f8,-3,5.87,2
MCTS,pos_509,endgame,19,3767671,2213.86,1702517,1005.03,g7f8,-5,1.11,0
Classic MCTS,pos_509,endgame,15,99218,2005.23,49485,1010.34,d5e5,0,1.22,1
Pure Alpha-Beta,pos_510,endgame,9,12783703,2000.35,6391851,0.01,b6e6,-119,5.93,0
Full Alpha-Beta,pos_510,endgame,16,6148170,2000.18,3074085,0.02,b6e6,-141,2.65,0
MTD(f),pos_510,endgame,10,8790101,2000.91,4395050,0.01,b6e6,-102,7.90,0
NegaScout,pos_510,endgame,10,13164606,2000.32,6582303,0.01,b6e6,-102,5.50,0
MCTS,pos_510,endgame,19,4276921,2226.31,1921348,1004.64,b6e6,-127,0.98,0
Classic MCTS,pos_510,endgame,15,110246,2021.29,54550,1013.46,f8e8,-1,1.02,0
Pure Alpha-Beta,pos_511,endgame,8,12681325,2000.05,6340662,0.01,f7f1,-121,6.41,0
Full Alpha-Beta,pos_511,endgame,17,5771288,2000.24,2885644,0.04,f7f1,-37,2.14,0
MTD(f),pos_511,endgame,9,9019437,2000.79,4509718,1.01,f7f1,-71,7.78,0
NegaScout,pos_511,endgame,8,12554325,2000.15,6277162,0.11,f7f1,-121,6.14,0
MCTS,pos_511,endgame,19,4295274,2173.69,1976656,1004.05,f7f1,-65,1.08,0
Classic MCTS,pos_511,endgame,15,107287,2043.54,52514,1003.72,g4d7,0,1.27,1
Pure Alpha-Beta,pos_512,endgame,8,11812943,2000.15,5906471,0.03,g6f5,-42,7.16,4
Full Alpha-Beta,pos_512,endgame,16,6316077,2001.47,3156460,0.04,g6f5,-34,2.54,0
MTD(f),pos_512,endgame,9,8040530,2000.18,4020265,0.32,g6f5,-41,4.76,2
NegaScout,pos_512,endgame,8,11886662,2000.80,5943331,0.03,g6f5,-42,7.21,4
MCTS,pos_512,endgame,19,3865747,2253.24,1715822,1004.89,g6f5,-54,0.86,0
Classic MCTS,pos_512,endgame,15,103427,2033.47,50874,1023.18,g6h5,4,1.17,0
Pure Alpha-Beta,pos_513,endgame,10,14856282,2000.31,7428141,0.01,c8c7,-148,5.17,0
Full Alpha-Beta,pos_513,endgame,18,6910048,2000.61,3455024,0.01,c8c7,-146,2.26,0
MTD(f),pos_513,endgame,10,9072683,2000.14,4536341,0.43,c8c7,-151,6.35,0
NegaScout,pos_513,endgame,10,14405735,2000.36,7202867,0.01,c8c7,-148,4.85,0
MCTS,pos_513,endgame,19,4135155,2263.32,1827288,1004.75,c8c7,-117,0.95,0
Classic MCTS,pos_513,endgame,15,119264,2042.61,58405,1019.05,c8c7,0,1.09,0
Pure Alpha-Beta,pos_514,endgame,8,12222545,2000.47,6111272,0.07,g4h3,-133,4.43,3
Full Alpha-Beta,pos_514,endgame,17,6049859,2000.33,3024929,0.13,f6f7,-172,2.36,7
MTD(f),pos_514,endgame,8,8589360,2000.80,4294680,0.26,g4h3,-133,7.54,3
NegaScout,pos_514,endgame,9,12005433,2000.85,6002716,0.10,h7g8,-190,4.24,4
MCTS,pos_514,endgame,19,3425184,2291.26,1495060,1003.76,g4h3,-139,1.08,0
Classic MCTS,pos_514,endgame,15,113524,2041.91,55621,1010.97,f8b8,11,1.15,1
Pure Alpha-Beta,pos_515,middlegame,8,10047618,2000.09,5023809,0.02,a5c3,46,8.09,0
Full Alpha-Beta,pos_515,middlegame,16,5546148,2000.21,2773074,0.04,a5c3,0,2.46,0
MTD(f),pos_515,middlegame,10,9125983,2000.23,4562991,0.35,a5c3,48,8.20,0
NegaScout,pos_515,middlegame,8,10457173,2000.41,5228586,0.01,a5c3,46,6.83,0
MCTS,pos_515,middlegame,19,3725745,2278.68,1635533,1002.32,a5a1,79,0.95,0
Classic MCTS,pos_515,middlegame,15,134059,2037.05,65811,1004.34,a5a1,26,1.11,0
Pure Alpha-Beta,pos_516,endgame,7,10793043,2000.79,5396521,0.04,g8f7,-107,9.20,0
Full Alpha-Beta,pos_516,endgame,17,5619829,2000.83,2809914,0.11,g8f7,-92,2.11,0
MTD(f),pos_516,endgame,9,7934018,2000.14,3967009,0.36,g8f7,-102,5.82,0
NegaScout,pos_516,endgame,7,10653785,2000.26,5326892,0.06,g8f7,-107,7.46,0
MCTS,pos_516,endgame,19,3224709,2232.55,1444762,1001.98,g8f7,-69,0.97,0
Classic MCTS,pos_516,endgame,15,102204,2008.49,50898,1028.12,c3b4,20,1.12,1
Pure Alpha-Beta,pos_517,endgame,8,10707060,2000.18,5353530,0.01,e3f5,-231,7.44,0
Full Alpha-Beta,pos_517,endgame,16,6066294,2000.27,3033147,0.02,e3f5,-193,2.30,0
MTD(f),pos_517,endgame,9,8478761,2000.26,4239380,0.36,e3f5,-225,11.11,0
NegaScout,pos_517,endgame,8,11231366,2000.60,5615683,0.01,e3f5,-231,6.87,0
MCTS,pos_517,endgame,19,3430699,2303.49,1489665,1001.80,e3f5,-152,1.02,0
Classic MCTS,pos_517,endgame,15,98672,2005.71,49212,1010.22,e3c4,1,1.27,1
Pure Alpha-Beta,pos_518,endgame,10,12984389,2000.64,6492194,0.01,c3e2,-61,4.86,1
Full Alpha-Beta,pos_518,endgame,19,6070411,2000.42,3035205,0.17,c3e2,-64,2.60,1
MTD(f),pos_518,endgame,10,5951584,2000.53,2975792,0.26,c3e2,-61,7.64,1
NegaScout,pos_518,endgame,10,13930584,2000.26,6965292,0.01,c3e2,-61,4.22,1
MCTS,pos_518,endgame,19,4237890,2313.67,1832204,1004.17,c3e2,-42,1.00,0
Classic MCTS,pos_518,endgame,15,105671,2004.97,52730,1020.07,c3e2,0,1.11,0
Pure Alpha-Beta,pos_519,endgame,8,11976789,2000.73,5988394,0.02,h7g7,-50,7.36,1
Full Alpha-Beta,pos_519,endgame,17,6119459,2000.62,3059729,0.06,h7g7,-63,2.41,1
MTD(f),pos_519,endgame,10,6877269,2001.14,3436916,0.17,h7g7,-50,3.24,1
NegaScout,pos_519,endgame,8,12828770,2000.59,6414385,0.02,h7g7,-50,6.83,1
MCTS,pos_519,endgame,19,3143414,2314.80,1358433,1001.68,h7g7,-25,1.02,1
Classic MCTS,pos_519,endgame,15,107092,2004.68,53439,1027.16,b7b5,0,1.18,1
Pure Alpha-Beta,pos_520,endgame,8,13090894,2000.12,6545447,0.03,h8g7,-202,5.75,5
Full Alpha-Beta,pos_520,endgame,15,6611055,2000.50,3305527,0.06,c7d5,-185,2.26,6
MTD(f),pos_520,endgame,9,7635001,2001.34,3815592,0.03,h8g7,-204,7.66,5
NegaScout,pos_520,endgame,8,13332541,2000.56,6666270,0.05,h8g7,-202,5.44,5
MCTS,pos_520,endgame,19,3990962,2225.27,1793690,1003.25,e6e5,-158,0.96,0
Classic MCTS,pos_520,endgame,15,118391,2005.33,59047,1018.14,e6e5,0,1.10,0
Pure Alpha-Beta,pos_521,endgame,8,12542025,2000.41,6271012,0.01,b5d6,-42,6.82,0
Full Alpha-Beta,pos_521,endgame,17,6676680,2000.96,3338340,0.01,b5d6,-14,2.42,0
MTD(f),pos_521,endgame,9,6119482,2000.01,3059741,0.02,b5d6,-58,14.69,0
NegaScout,pos_521,endgame,9,13095019,2000.03,6547509,0.01,b5d6,-58,5.56,0
MCTS,pos_521,endgame,19,3199973,2331.28,1372789,1004.38,b5d6,-47,0.93,0
Classic MCTS,pos_521,endgame,15,92762,2007.14,46219,1021.75,g2f2,0,1.18,1
Pure Alpha-Beta,pos_522,endgame,9,10145923,2000.11,5072961,0.02,c6d5,-48,5.65,0
Full Alpha-Beta,pos_522,endgame,18,6168695,2000.81,3084347,0.01,c6d5,-41,2.25,0
MTD(f),pos_522,endgame,9,7106591,2001.21,3551519,0.13,c6d5,-48,8.18,0
NegaScout,pos_522,endgame,9,9965658,2000.75,4982829,0.01,c6d5,-48,5.46,0
MCTS,pos_522,endgame,19,3936349,2225.03,1769145,1000.85,c6d5,-44,1.08,0
Classic MCTS,pos_522,endgame,15,87805,2005.53,43793,1010.17,c6b5,0,1.15,0
Pure Alpha-Beta,pos_523,endgame,8,11972720,2000.98,5986360,0.02,d6c5,-63,6.17,0
Full Alpha-Beta,pos_523,endgame,16,6520964,2000.63,3260482,0.04,d6c5,-79,2.23,0
MTD(f),pos_523,endgame,9,8196136,2000.63,4098068,0.44,d6c5,-80,8.70,0
NegaScout,pos_523,endgame,8,12116040,2000.16,6058020,0.02,d6c5,-63,5.77,0
MCTS,pos_523,endgame,19,3589596,2182.85,1645094,1005.56,d6c5,-73,0.83,0
Classic MCTS,pos_523,endgame,15,107329,2007.44,53477,1007.45,f4h3,1,1.26,1
Pure Alpha-Beta,pos_524,endgame,8,11231317,2000.42,5615658,0.01,g2e4,22,6.37,0
Full Alpha-Beta,pos_524,endgame,16,6332614,2000.73,3166307,0.01,g2e4,8,2.47,0
MTD(f),pos_524,endgame,10,7258181,2001.34,3627276,0.05,g2e4,16,5.08,0
NegaScout,pos_524,endgame,8,11059233,2000.54,5529616,0.01,g2e4,22,5.73,0
MCTS,pos_524,endgame,19,3417411,2258.47,1513468,1001.52,e8e4,47,0.87,1
Classic MCTS,pos_524,endgame,15,90948,2007.08,45315,1026.29,h7h6,0,1.21,0
Pure Alpha-Beta,pos_525,middlegame,8,11173942,2000.44,5586971,0.02,h5h4,6,7.21,0
Full Alpha-Beta,pos_525,middlegame,13,5279959,2001.27,2638660,0.03,h5h4,0,3.01,0
MTD(f),pos_525,middlegame,9,7753759,2000.74,3876879,0.06,h5h4,13,21.15,0
NegaScout,pos_525,middlegame,8,11198512,2000.19,5599256,0.02,h5h4,6,6.88,0
MCTS,pos_525,middlegame,19,3940471,2240.51,1759138,1001.64,h5h4,17,0.84,0
Classic MCTS,pos_525,middlegame,15,130908,2005.42,65290,1007.94,h5h4,10,1.06,1
Pure Alpha-Beta,pos_526,endgame,8,10686561,2001.20,5340610,0.05,e5c4,170,6.02,1
Full Alpha-Beta,pos_526,endgame,18,5968043,2001.09,2982530,0.07,e5c4,131,2.31,1
MTD(f),pos_526,endgame,9,7897147,2000.25,3948573,0.88,e5c4,162,9.25,1
NegaScout,pos_526,endgame,8,11264043,2000.59,5632021,0.06,e5c4,170,5.34,1
MCTS,pos_526,endgame,19,3134485,2221.50,1411294,1005.68,e5c4,210,0.92,1
Classic MCTS,pos_526,endgame,15,91785,2005.87,45778,1009.36,c3c4,11,1.23,1
Pure Alpha-Beta,pos_527,endgame,7,11264036,2000.12,5632018,0.01,f3b3,-237,10.52,1
Full Alpha-Beta,pos_527,endgame,13,5931089,2001.23,2964062,0.05,f3f2,-252,3.12,1
MTD(f),pos_527,endgame,9,9146454,2000.43,4573227,0.27,f3g3,-239,53.10,0
NegaScout,pos_527,endgame,7,11960351,2000.16,5980175,0.01,f3b3,-237,8.37,1
MCTS,pos_527,endgame,19,4472662,2185.81,2046984,1005.18,f3f2,-103,0.99,0
Classic MCTS,pos_527,endgame,15,122747,2009.02,61098,1013.76,f3f2,-3,1.15,1
Pure Alpha-Beta,pos_528,endgame,7,11636816,2000.45,5818408,0.02,f3d4,-66,9.72,3
Full Alpha-Beta,pos_528,endgame,17,5902522,2000.66,2951261,0.04,h4h5,-82,3.30,4
MTD(f),pos_528,endgame,9,7913536,2000.09,3956768,0.86,h4h5,-78,5.27,4
NegaScout,pos_528,endgame,7,11559022,2000.11,5779511,0.02,f3d4,-66,9.15,3
MCTS,pos_528,endgame,19,3184833,2256.31,1411716,1001.58,f3h2,-78,1.06,0
Classic MCTS,pos_528,endgame,15,89826,2005.65,44800,1036.38,f1b1,6,1.25,1
Pure Alpha-Beta,pos_529,endgame,8,14008476,2000.37,7004238,0.01,g3f4,-56,5.88,2
Full Alpha-Beta,pos_529,endgame,18,6385771,2000.33,3192885,0.01,e3f4,-88,2.70,1
MTD(f),pos_529,endgame,10,8528022,2000.78,4264011,0.02,e3f4,-62,12.99,1
NegaScout,pos_529,endgame,9,12107874,2000.10,6053937,0.01,e3f4,-55,5.68,3
MCTS,pos_529,endgame,19,3981025,2210.51,1801368,1002.83,g3f4,-39,1.09,0
Classic MCTS,pos_529,endgame,15,94299,2006.17,47008,1032.23,e1c1,2,1.23,1
Pure Alpha-Beta,pos_530,endgame,8,11460693,2000.59,5730346,0.02,c6b5,183,6.19,0
Full Alpha-Beta,pos_530,endgame,17,6041665,2001.97,3019322,0.04,c6b5,275,2.63,0
MTD(f),pos_530,endgame,8,8257620,2000.18,4128810,0.89,c6b5,183,15.15,0
NegaScout,pos_530,endgame,8,11628610,2000.32,5814305,0.02,c6b5,183,5.75,0
MCTS,pos_530,endgame,19,4108320,2166.78,1896731,1002.24,c6b5,197,1.01,0
Classic MCTS,pos_530,endgame,15,103122,2004.97,51458,1003.55,c6b5,7,1.09,0
Pure Alpha-Beta,pos_531,endgame,7,9642039,2001.06,4818610,0.06,e5f3,223,6.53,1
Full Alpha-Beta,pos_531,endgame,15,5685388,2000.03,2842694,0.22,e5c6,281,2.07,2
MTD(f),pos_531,endgame,8,8151076,2001.19,4073501,2.94,e5c6,233,25.61,2
NegaScout,pos_531,endgame,7,9850928,2000.94,4925464,0.07,e5f3,223,6.42,1
MCTS,pos_531,endgame,19,3964136,2215.93,1789677,1005.24,e1d1,187,1.06,0
Classic MCTS,pos_531,endgame,15,85904,2004.87,42866,1023.84,f4f5,21,1.10,1
Pure Alpha-Beta,pos_532,endgame,8,9736305,2000.02,4868152,0.01,b7b3,105,9.22,0
Full Alpha-Beta,pos_532,endgame,17,5746848,2000.77,2873424,0.02,b7b3,76,2.55,0
MTD(f),pos_532,endgame,8,6725678,2001.22,3361158,0.41,b7b3,105,12.32,0
NegaScout,pos_532,endgame,9,10895514,2000.29,5447757,0.02,b7b3,75,7.52,0
MCTS,pos_532,endgame,19,3819231,2200.40,1736014,1001.74,b7b3,112,1.02,0
Classic MCTS,pos_532,endgame,15,100708,2007.02,50178,1024.65,g5g4,15,1.18,1
